"","x"
"00020207.txt",0.0758556609952628
"00020208.txt",0.100344794690434
"00020209.txt",0.0977803836839928
"00020212.txt",0.0892310430758277
"00020215.txt",0.102042115743045
"00020217.txt",0.0890755168808391
"00020219.txt",0.0861671162856737
"00020220.txt",0.0876330418750175
"00020221.txt",0.0881751892619943
"00020223.txt",0.0914714726217609
"00020226.txt",0.0879000833389643
"00020227.txt",0.0857634446552257
"00020228.txt",0.0812963579075092
"00020229.txt",0.094124246932852
"00020232.txt",0.0709902233257622
"00020233.txt",0.0883232708788285
"00020235.txt",0.0921600406775352
"00020237.txt",0.0916002301306813
"00020240.txt",0.0839473838516115
"00020243.txt",0.0904254564541985
"00020244.txt",0.0924332194496101
"00020245.txt",0.090986693101478
"00020248.txt",0.0898016164584864
"00020249.txt",0.0812906104464709
"00020250.txt",0.101556441286273
"00020254.txt",0.0938193695693537
"00020255.txt",0.09539561152533
"00020256.txt",0.0841701943577542
"00020257.txt",0.0796277380547043
"00020260.txt",0.0993180124935526
"00020265.txt",0.0827982488143014
"00020266.txt",0.084997882877078
"00020268.txt",0.0899918506732896
"00020269.txt",0.0864930388434319
"00020270.txt",0.100966769249899
"00020271.txt",0.101063221676003
"00020273.txt",0.0840546697038724
"00020278.txt",0.0774364299463074
"00020279.txt",0.100542971807711
"00020280.txt",0.0840536557947347
"00020282.txt",0.0847474903006001
"00020283.txt",0.0832912186536082
"00020284.txt",0.0818151147098515
"00020286.txt",0.0885307303785256
"00020287.txt",0.0810938661500687
"00020290.txt",0.116021518565896
"00020292.txt",0.0918945750336258
"00020293.txt",0.0816574624014449
"00020294.txt",0.0975708502024291
"00020296.txt",0.0916135983754887
"00020297.txt",0.0815416467590381
"00020298.txt",0.0996210070384407
"00020299.txt",0.101239886518861
"00020301.txt",0.076566301703163
"00020302.txt",0.0700498618808527
"00020303.txt",0.0945401035794141
"00020304.txt",0.0913556387647461
"00020305.txt",0.0896532910073905
"00020306.txt",0.078878550142918
"00020307.txt",0.126994701944735
"00020309.txt",0.0927567148259478
"00020310.txt",0.10413421375498
"00020312.txt",0.0904458909285941
"00020313.txt",0.0744817097574642
"00020314.txt",0.088124191461837
"00020315.txt",0.0764044943820225
"00020317.txt",0.0953337099754165
"00020318.txt",0.0856083976457954
"00020319.txt",0.0829345411040848
"00020320.txt",0.101550876701018
"00020321.txt",0.0688498455611279
"00020324.txt",0.101330108827086
"00020327.txt",0.105330753577743
"00020329.txt",0.096777434506317
"00020332.txt",0.0917700310917261
"00020338.txt",0.0810616310198912
"00020342.txt",0.107764078138189
"00020343.txt",0.103001091054732
"00020344.txt",0.0947127450184259
"00020349.txt",0.108077792853912
"00020351.txt",0.110754578401743
"00020352.txt",0.0959439942228998
"00020353.txt",0.0942498272887772
"00020354.txt",0.108233967465074
"00020355.txt",0.103003279813072
"00020356.txt",0.107503947259079
"00020358.txt",0.0905412880284473
"00020359.txt",0.118323842411967
"00020360.txt",0.111775769603987
"00020363.txt",0.0902482319461272
"00020364.txt",0.0987711037096589
"00020365.txt",0.0973324979200263
"00020367.txt",0.0814731804827816
"00020368.txt",0.102045709079825
"00020369.txt",0.123768959815973
"00020370.txt",0.0879206517888771
"00020372.txt",0.0840834760940663
"00020376.txt",0.101538391203968
"00020377.txt",0.109886385643277
"00020378.txt",0.0974234193451034
"00020380.txt",0.112627612496166
"00020381.txt",0.0890833477733495
"00020382.txt",0.0881683239659893
"00020383.txt",0.10528487764617
"00020385.txt",0.0875540457072267
"00020386.txt",0.0937246342827252
"00020388.txt",0.0945823708992231
"00020389.txt",0.0927636643571979
"00020390.txt",0.105875911357021
"00020392.txt",0.0881624389662975
"00020394.txt",0.115232126870444
"00020395.txt",0.0997147959591652
"00020396.txt",0.0907480794350107
"00020397.txt",0.114459383994158
"00020399.txt",0.0736164288200487
"00020400.txt",0.0873429308479654
"00020401.txt",0.0871885077689827
"00020403.txt",0.0990112885481848
"00020404.txt",0.0790012629279448
"00020405.txt",0.0781832683063525
"00020406.txt",0.0894718169320147
"00020409.txt",0.0994014630902239
"00020411.txt",0.0850596359070935
"00020413.txt",0.0903479091871788
"00020414.txt",0.0904868722606216
"00020415.txt",0.100127888140506
"00020416.txt",0.0980345372662471
"00020418.txt",0.090475528088548
"00020419.txt",0.0911550881244024
"00020421.txt",0.0923095073567829
"00020422.txt",0.099133772911259
"00020423.txt",0.100946713551528
"00020424.txt",0.0904365439895146
"00020425.txt",0.0903231733602821
"00020427.txt",0.102273810204509
"00020428.txt",0.0833543076262529
"00020429.txt",0.094220897499586
"00020433.txt",0.0885217331875342
"00020434.txt",0.0896610719040819
"00020435.txt",0.0738570937960849
"00020437.txt",0.0962630190872111
"00020438.txt",0.0827764056370769
"00020439.txt",0.0855120152757929
"00020440.txt",0.115174363807729
"00020441.txt",0.108379880780456
"00020442.txt",0.0801692905970596
"00020444.txt",0.0986569717707442
"00020447.txt",0.0897916383478649
"00020452.txt",0.0825530128070544
"00020453.txt",0.0886143803306809
"00020454.txt",0.102743871683648
"00020458.txt",0.0848487093070627
"00020459.txt",0.088385269121813
"00020460.txt",0.06875
"00020461.txt",0.0832376782438909
"00020462.txt",0.0933675093109469
"00020463.txt",0.0978356414296376
"00020464.txt",0.0734555461982676
"00020465.txt",0.0796168947595379
"00020467.txt",0.087912860154603
"00020468.txt",0.100384869394912
"00020469.txt",0.0885687882299444
"00020470.txt",0.0790288181439867
"00020472.txt",0.111918200606727
"00020473.txt",0.0900123941334435
"00020474.txt",0.0688004730841018
"00020475.txt",0.10282897776865
"00020476.txt",0.0913130795197197
"00020477.txt",0.101905263409847
"00020482.txt",0.080707606170707
"00020483.txt",0.0905250504443395
"00020486.txt",0.0883704915210467
"00020488.txt",0.0983460786057265
"00020489.txt",0.0836564158542553
"00020490.txt",0.108139939242433
"00020491.txt",0.0986644956782318
"00020495.txt",0.089826682956122
"00020497.txt",0.104368797982216
"00020498.txt",0.074405267870298
"00020499.txt",0.0824440247565304
"00020500.txt",0.0940390415338681
"00020502.txt",0.0968784378437844
"00020503.txt",0.0828231201973416
"00020505.txt",0.0849340101522843
"00020506.txt",0.0760135393852139
"00020507.txt",0.0834879060446474
"00020510.txt",0.0835078965330572
"00020511.txt",0.0808094659718685
"00020512.txt",0.0936727258046609
"00020513.txt",0.077902994269179
"00020515.txt",0.0985627360469996
"00020516.txt",0.108057105349524
"00020520.txt",0.0809930521381565
"00020522.txt",0.0804334613544374
"00020524.txt",0.091323729367825
"00020525.txt",0.0941667227343067
"00020527.txt",0.0977026434223139
"00020531.txt",0.10476111666955
"00020532.txt",0.0971269739157877
"00020533.txt",0.113645946605712
"00020534.txt",0.0924721917593608
"00020535.txt",0.0743590492320271
"00020536.txt",0.087262269227201
"00020538.txt",0.090010350873487
"00020539.txt",0.0796181769292821
"00020540.txt",0.0891642597596199
"00020541.txt",0.0856382191983434
"00020542.txt",0.0904985549132948
"00020544.txt",0.100451724025869
"00020547.txt",0.0912331272180638
"00020548.txt",0.0919923997779359
"00020549.txt",0.076716065096827
"00020550.txt",0.0872351344416384
"00020551.txt",0.0768813586558065
"00020554.txt",0.087674799366562
"00020555.txt",0.100853687455537
"00020557.txt",0.0988238302224495
"00020558.txt",0.0880209642100729
"00020559.txt",0.0838852720622502
"00020560.txt",0.0895045771114017
"00020561.txt",0.0693390129794477
"00020565.txt",0.115189434089694
"00020566.txt",0.0946700591481347
"00020568.txt",0.0914684062420056
"00020570.txt",0.102986892577308
"00020572.txt",0.11588334921139
"00020573.txt",0.0859805097697655
"00020577.txt",0.0952638375829654
"00020578.txt",0.0864287856071964
"00020579.txt",0.0805448580801598
"00020580.txt",0.0908886716169437
"00020581.txt",0.0863500154996039
"00020583.txt",0.0623758986648408
"00020584.txt",0.0816151045573465
"00020585.txt",0.0809732990546367
"00020586.txt",0.109872178406309
"00020587.txt",0.104656332733777
"00020589.txt",0.0965596330275229
"00020592.txt",0.103229047297615
"00020595.txt",0.0877688998156116
"00020596.txt",0.0943542532831782
"00020597.txt",0.0957848756842435
"00020599.txt",0.0915348741158857
"00020600.txt",0.102382129904385
"00020603.txt",0.0916262613025816
"00020604.txt",0.0887832455351407
"00020607.txt",0.0910250569476082
"00020608.txt",0.0861575992865012
"00020609.txt",0.0929041465154999
"00020613.txt",0.0940479086947867
"00020615.txt",0.105839392718506
"00020616.txt",0.0934660552031545
"00020619.txt",0.0909655225926597
"00020620.txt",0.0773476134531843
"00020623.txt",0.103737831611801
"00020624.txt",0.090778122404705
"00020626.txt",0.0909228862641948
"00020628.txt",0.0908214480942205
"00020629.txt",0.0990672682606951
"00020634.txt",0.0816655085346304
"00020635.txt",0.0977942427278054
"00020636.txt",0.1012102931575
"00020638.txt",0.109655468464315
"00020642.txt",0.0931507568007135
"00020644.txt",0.0688365650969529
"00020648.txt",0.106113481643115
"00020649.txt",0.10421988835273
"00020650.txt",0.0849747270339791
"00020651.txt",0.0921045437148012
"00020655.txt",0.0908792804609547
"00020657.txt",0.0804151525162427
"00020658.txt",0.0777621019736343
"00020659.txt",0.0922848746189129
"00020660.txt",0.0835304009669452
"00020661.txt",0.0840804682868998
"00020663.txt",0.0954653458719588
"00020664.txt",0.0653668365532772
"00020667.txt",0.0964370314293389
"00020668.txt",0.10206910821436
"00020670.txt",0.0762916806411184
"00020672.txt",0.102697800952165
"00020673.txt",0.0960547373985053
"00020674.txt",0.0853521467724923
"00020675.txt",0.09101774572563
"00020678.txt",0.0934721200396014
"00020682.txt",0.0848956516166701
"00020683.txt",0.0923579271490686
"00020685.txt",0.109806682825328
"00020686.txt",0.10524364701303
"00020687.txt",0.0915736453585059
"00020689.txt",0.0894796410574254
"00020690.txt",0.0841492208405478
"00020693.txt",0.102599123708552
"00020695.txt",0.0961552916416115
"00020696.txt",0.0963944696114919
"00020700.txt",0.0899766739846323
"00020701.txt",0.0983269586032836
"00020703.txt",0.0983164241564913
"00020704.txt",0.0899247919115469
"00020705.txt",0.0838245318577329
"00020708.txt",0.0801274508029039
"00020710.txt",0.098476176473677
"00020711.txt",0.089627136941359
"00020712.txt",0.0954957525736989
"00020714.txt",0.104306733970572
"00020717.txt",0.065577111183567
"00020718.txt",0.0916259659562144
"00020719.txt",0.0945523055307191
"00020720.txt",0.0735673969195446
"00020725.txt",0.0682702909475484
"00020726.txt",0.102620935277012
"00020727.txt",0.0842935741721167
"00020728.txt",0.0833797209992747
"00020729.txt",0.0978331427158357
"00020730.txt",0.0842979234478077
"00020731.txt",0.102742718160029
"00020732.txt",0.0960388010832479
"00020733.txt",0.0973691664306303
"00020735.txt",0.101579381167717
"00020737.txt",0.0818474866525637
"00020738.txt",0.0727255846033451
"00020739.txt",0.0822907697242905
"00020740.txt",0.0919080954188279
"00020741.txt",0.086264636262449
"00020743.txt",0.0732691658223573
"00020745.txt",0.101922815731776
"00020747.txt",0.099477412324153
"00020752.txt",0.0830376689061674
"00020755.txt",0.0887168088716809
"00020756.txt",0.0797022823748882
"00020758.txt",0.0836001995461933
"00020759.txt",0.0793408605431797
"00020760.txt",0.0989090591726305
"00020764.txt",0.0977324537513365
"00020766.txt",0.100975188248364
"00020767.txt",0.102458868197433
"00020768.txt",0.0774817658349328
"00020769.txt",0.0961901306240929
"00020771.txt",0.0856964557751959
"00020772.txt",0.0912475477082219
"00020773.txt",0.0813159984704533
"00020776.txt",0.103560836395516
"00020777.txt",0.0893412631252756
"00020778.txt",0.117628016480283
"00020779.txt",0.0928243762800781
"00020780.txt",0.0890886916073404
"00020783.txt",0.0920679424901379
"00020784.txt",0.0916340795024171
"00020785.txt",0.0872983961041862
"00020786.txt",0.0845892598944147
"00020787.txt",0.0704901773129861
"00020789.txt",0.0838064728344036
"00020791.txt",0.0960308329498389
"00020792.txt",0.0798137125613335
"00020793.txt",0.0874156585619036
"00020794.txt",0.10430390531104
"00020796.txt",0.0831882244109485
"00020797.txt",0.0963565934991299
"00020798.txt",0.0938958180484226
"00020801.txt",0.0922085368023566
"00020802.txt",0.0689686506133576
"00020805.txt",0.101414443235519
"00020806.txt",0.0928595880066853
"00020807.txt",0.0901270772238514
"00020808.txt",0.0937773775172
"00020810.txt",0.0837160176340926
"00020811.txt",0.0767344340858886
"00020812.txt",0.0788460502934683
"00020813.txt",0.0789091886082751
"00020814.txt",0.107308016297341
"00020817.txt",0.0851844324763743
"00020819.txt",0.0961668165467626
"00020820.txt",0.085286307267899
"00020823.txt",0.0972100368485699
"00020824.txt",0.0852101460359736
"00020825.txt",0.100698730507457
"00020831.txt",0.0759943181818182
"00020834.txt",0.0753059159076272
"00020836.txt",0.0968726476425101
"00020838.txt",0.0773304750796003
"00020839.txt",0.0888995614423113
"00020840.txt",0.084487731918379
"00020843.txt",0.0986409266409266
"00020844.txt",0.100258825965421
"00020849.txt",0.093823161929716
"00020850.txt",0.085581774783213
"00020851.txt",0.0809524590971003
"00020852.txt",0.101015396983519
"00020853.txt",0.0798609739721158
"00020854.txt",0.0748766126937397
"00020858.txt",0.0902034695201038
"00020860.txt",0.0849603386544814
"00020861.txt",0.0915866267779352
"00020865.txt",0.0958099899113487
"00020866.txt",0.0936895408892852
"00020867.txt",0.094704718847132
"00020868.txt",0.0872783326538932
"00020872.txt",0.0841520504338056
"00020875.txt",0.0878748397894224
"00020879.txt",0.0893435684889525
"00020880.txt",0.0859204564524249
"00020882.txt",0.0914246496171073
"00020884.txt",0.105261439508954
"00020885.txt",0.07812913734584
"00020887.txt",0.0798940773751857
"00020892.txt",0.0840308562253482
"00020893.txt",0.094503049446729
"00020899.txt",0.0801257989246221
"00020901.txt",0.0993542803887631
"00020902.txt",0.0688622754491018
"00020903.txt",0.0766709890368973
"00020904.txt",0.0884466818642351
"00020907.txt",0.0986075754069274
"00020908.txt",0.087347330863181
"00020912.txt",0.0828888429467301
"00020915.txt",0.0958300006485225
"00020917.txt",0.0855513579014898
"00020918.txt",0.0898740797360904
"00020919.txt",0.0892955644245433
"00020923.txt",0.102974418348219
"00020933.txt",0.11695975055739
"00020934.txt",0.103808102289088
"00020937.txt",0.085487886622618
"00020940.txt",0.0774575318511117
"00020942.txt",0.0940121644295302
"00020944.txt",0.0905658893389437
"00020945.txt",0.0828980646580163
"00020947.txt",0.0894006637079685
"00020948.txt",0.0913513077357555
"00020955.txt",0.121809110564965
"00020957.txt",0.0781469568747463
"00020959.txt",0.107437578647593
"00020961.txt",0.117082048430312
"00020962.txt",0.0891548801340777
"00020964.txt",0.0880021587344419
"00020967.txt",0.0821211958563684
"00020968.txt",0.0788040768294872
"00020974.txt",0.0898094376513847
"00020979.txt",0.0855957693593096
"00020980.txt",0.0983322238183666
"00020981.txt",0.0903596410102773
"00020984.txt",0.101291788160304
"00020986.txt",0.11617258710282
"00020988.txt",0.0806142034548944
"00020995.txt",0.0778514849714807
"00020997.txt",0.114440850962822
"00020998.txt",0.0913672536209128
"00020999.txt",0.11264671510594
"00021000.txt",0.0887611143176521
"00021003.txt",0.090618382956657
"00021005.txt",0.099745247893396
"00021006.txt",0.0813567251461988
"00021008.txt",0.0991562009419152
"00021017.txt",0.110384459975158
"00021018.txt",0.0999517359958976
"00021019.txt",0.0873534469282476
"00021020.txt",0.0941746324317373
"00021021.txt",0.0903055527357629
"00021024.txt",0.0922751894270329
"00021026.txt",0.0921915945855417
"00021027.txt",0.102823475399801
"00021029.txt",0.0741196982905659
"00021031.txt",0.0857609797879358
"00021034.txt",0.0890532108288704
"00021035.txt",0.0685860485188496
"00021038.txt",0.0905616597283833
"00021039.txt",0.0819945533999029
"00021040.txt",0.0821371431146765
"00021041.txt",0.0813140956242742
"00021042.txt",0.104034945192093
"00021045.txt",0.101385981375875
"00021047.txt",0.0849489117338716
"00021049.txt",0.0931730356376127
"00021050.txt",0.0885130968223571
"00021054.txt",0.114090675540114
"00021058.txt",0.0955766611839196
"00021067.txt",0.0733185798133359
"00021070.txt",0.0913673085717189
"00021075.txt",0.0982997334119584
"00021078.txt",0.0938850909822057
"00021081.txt",0.0736296438513968
"00021083.txt",0.0919255299919953
"00021088.txt",0.0772337561113867
"00021096.txt",0.0807822797644581
"00021097.txt",0.0845430769813895
"00021099.txt",0.0993389035997996
"00021101.txt",0.0683245937386429
"00021103.txt",0.0992783691141981
"00021105.txt",0.0884081721839834
"00021109.txt",0.105134334066354
"00021110.txt",0.0974605241738564
"00021112.txt",0.105597765886079
"00021119.txt",0.0985306591512299
"00021120.txt",0.110869694036779
"00021121.txt",0.0899404196528797
"00021122.txt",0.0917547042293601
"00021126.txt",0.0911020574266675
"00021127.txt",0.0880132850241546
"00021130.txt",0.096998725801747
"00021134.txt",0.0930331700747501
"00021135.txt",0.0934766523983096
"00021136.txt",0.10120155694703
"00021141.txt",0.0859787842016675
"00021142.txt",0.09208467177333
"00021144.txt",0.0829289104581089
"00021151.txt",0.0863075077329895
"00021153.txt",0.0895560750523237
"00021154.txt",0.0908941598346632
"00021156.txt",0.0893405040162719
"00021158.txt",0.106492832213216
"00021162.txt",0.0855795710590003
"00021165.txt",0.0823793990720668
"00021166.txt",0.0800483527290608
"00021167.txt",0.0876008562489708
"00021180.txt",0.0983557232969991
"00021181.txt",0.102725779967159
"00021182.txt",0.0780986816987446
"00021184.txt",0.102803613427411
"00021186.txt",0.091137432588835
"00021187.txt",0.0955236018826135
"00021196.txt",0.0865478929252938
"00021201.txt",0.103111481112581
"00021202.txt",0.105357461905613
"00021204.txt",0.108773607458762
"00021206.txt",0.0986977381768334
"00021207.txt",0.0752716324126195
"00021210.txt",0.106838472445116
"00021211.txt",0.0763660938405098
"00021217.txt",0.10245356277001
"00021219.txt",0.0794692365432577
"00021223.txt",0.0843062543051208
"00021225.txt",0.0909596137995997
"00021227.txt",0.0716250149467894
"00021230.txt",0.095223938979073
"00021231.txt",0.090296874123127
"00021232.txt",0.103961938636692
"00021235.txt",0.084293023759101
"00021236.txt",0.0986271497249343
"00021237.txt",0.0949683067986687
"00021240.txt",0.0995397183442053
"00021241.txt",0.0969586824379826
"00021242.txt",0.090788710972607
"00021243.txt",0.0822192976380134
"00021247.txt",0.0924201157531249
"00021251.txt",0.100984247100428
"00021253.txt",0.0931195033626487
"00021257.txt",0.0887873824409225
"00021262.txt",0.0859658241829641
"00021264.txt",0.0963404690722474
"00021266.txt",0.0953407481462968
"00021271.txt",0.0722518759186199
"00021272.txt",0.0802819698173153
"00021273.txt",0.0931747538481583
"00021276.txt",0.0970670661621314
"00021278.txt",0.0741738633930483
"00021281.txt",0.0813563187263489
"00021282.txt",0.0838611998619569
"00021283.txt",0.0880317182985014
"00021284.txt",0.0844790067643933
"00021292.txt",0.10592693370281
"00021293.txt",0.0883829092033028
"00021294.txt",0.0874817518248175
"00021299.txt",0.0887870731753304
"00021300.txt",0.0901343326432856
"00021302.txt",0.0793741256929693
"00021305.txt",0.0698366939635373
"00021309.txt",0.0889530307006035
"00021312.txt",0.0940373250889651
"00021314.txt",0.0846651169548162
"00021317.txt",0.084898976534558
"00021320.txt",0.0889104962178019
"00021323.txt",0.090794144082385
"00021328.txt",0.101618815321515
"00021332.txt",0.0861360985508173
"00021335.txt",0.0866893776437533
"00021338.txt",0.0773002518621724
"00021341.txt",0.0877878090745645
"00021344.txt",0.0887468811143621
"00021347.txt",0.0810106711644762
"00021350.txt",0.0737154802508527
"00021358.txt",0.0813937378775284
"00021359.txt",0.0902937701503895
"00021361.txt",0.089894085591953
"00021362.txt",0.0968902148152074
"00021364.txt",0.102483751160631
"00021365.txt",0.105252926692298
"00021366.txt",0.0845352358466355
"00021372.txt",0.102799510058153
"00021374.txt",0.0884236245682029
"00021375.txt",0.083705948975116
"00021378.txt",0.107265768228748
"00021388.txt",0.092453126588244
"00021392.txt",0.0889524676506925
"00021393.txt",0.0923651895355045
"00021401.txt",0.0791382935761931
"00021404.txt",0.0852311195913092
"00021405.txt",0.101091443582687
"00021406.txt",0.0847048388686311
"00021415.txt",0.114139262004014
"00021417.txt",0.116959064327485
"00021419.txt",0.0899332574662443
"00021423.txt",0.100231527419462
"00021424.txt",0.089449410692934
"00021430.txt",0.0820247810211696
"00021435.txt",0.0739907935767167
"00021438.txt",0.0811472067418785
"00021442.txt",0.0840907700776806
"00021443.txt",0.0878483317564311
"00021445.txt",0.080592160413104
"00021447.txt",0.0839156001383604
"00021448.txt",0.0888026697777898
"00021451.txt",0.0784102735980525
"00021453.txt",0.104292195250287
"00021454.txt",0.0876658846284722
"00021459.txt",0.0976590403494091
"00021460.txt",0.0924392388190919
"00021464.txt",0.0939001425529294
"00021481.txt",0.0848188298814696
"00021483.txt",0.0805646271355699
"00021486.txt",0.0914082278481013
"00021494.txt",0.0939852214203283
"00021496.txt",0.118242459717053
"00021497.txt",0.100751215201061
"00021499.txt",0.0806822566952227
"00021501.txt",0.0820821513411287
"00021507.txt",0.102378490175801
"00021512.txt",0.0867930747618076
"00021516.txt",0.0857423269093505
"00021517.txt",0.0793920382662346
"00021518.txt",0.0845202427594684
"00021519.txt",0.10313665833605
"00021520.txt",0.0926869492443263
"00021525.txt",0.0977791176766154
"00021528.txt",0.0977151102262972
"00021530.txt",0.100937655709734
"00021538.txt",0.0899300037196091
"00021540.txt",0.0918843940658221
"00021545.txt",0.101240262049817
"00021547.txt",0.0929729831782053
"00021549.txt",0.103343386693476
"00021554.txt",0.090113710849554
"00021557.txt",0.0981378892318969
"00021561.txt",0.0988062345491321
"00021566.txt",0.0840426230225587
"00021573.txt",0.0940806904539036
"00021576.txt",0.0802824022921778
"00021578.txt",0.0945293119206163
"00021583.txt",0.106916123151052
"00021587.txt",0.0932430605623648
"00021589.txt",0.0894362739866379
"00021595.txt",0.102648576522961
"00021596.txt",0.096650232914458
"00021598.txt",0.105798418613106
"00021602.txt",0.0859464504675976
"00021604.txt",0.0802431324506432
"00021606.txt",0.109410258462031
"00021617.txt",0.0924776635603804
"00021619.txt",0.0853517770372163
"00021620.txt",0.0977634163340303
"00021624.txt",0.0959397130078271
"00021625.txt",0.0985287700268063
"00021626.txt",0.106833386428799
"00021634.txt",0.0901819821731749
"00021635.txt",0.0906985845672167
"00021636.txt",0.0763204643002946
"00021638.txt",0.0874308447815006
"00021640.txt",0.0893116759412443
"00021644.txt",0.0886688237408896
"00021652.txt",0.0864816564119584
"00021653.txt",0.0851963197611073
"00021656.txt",0.104566024686903
"00021663.txt",0.0952654190207156
"00021668.txt",0.0899379503147942
"00021669.txt",0.0839592489013184
"00021675.txt",0.096388967870344
"00021682.txt",0.0964344604820311
"00021684.txt",0.105728902613265
"00021685.txt",0.104285700285191
"00021687.txt",0.101921825734448
"00021691.txt",0.0905991453768524
"00021695.txt",0.0914399172893463
"00021698.txt",0.106285187839083
"00021699.txt",0.0752008449892776
"00021701.txt",0.0971923888455909
"00021706.txt",0.0807217753202253
"00021714.txt",0.116454614764868
"00021720.txt",0.096528699402787
"00021721.txt",0.0981229492375989
"00021722.txt",0.0914361260972746
"00021725.txt",0.0856396013723248
"00021732.txt",0.0979799563773219
"00021741.txt",0.0849920416231666
"00021745.txt",0.0883863381189336
"00021746.txt",0.0830094511451805
"00021748.txt",0.0974176678148366
"00021750.txt",0.0955628798414906
"00021754.txt",0.0947673629951167
"00021756.txt",0.085547457744935
"00021762.txt",0.0929574552085879
"00021763.txt",0.0777068333106915
"00021772.txt",0.0888091939033336
"00021775.txt",0.0909090909090909
"00021776.txt",0.083462367838585
"00021777.txt",0.102883865939205
"00021784.txt",0.0834627329192547
"00021785.txt",0.0849122264326038
"00021803.txt",0.0974113644820071
"00021807.txt",0.0999670454056997
"00021809.txt",0.10654537761794
"00021816.txt",0.0776627280351405
"00021818.txt",0.094304122241861
"00021819.txt",0.106020524515393
"00021821.txt",0.0926018328079933
"00021823.txt",0.0983131850352215
"00021831.txt",0.0944036965386703
"00021832.txt",0.105031564305585
"00021833.txt",0.0864298333908171
"00021835.txt",0.0832329615667381
"00021836.txt",0.0815840627552018
"00021838.txt",0.0779508273934751
"00021848.txt",0.0878799236137138
"00021858.txt",0.0956685953069752
"00021859.txt",0.0906275014791355
"00021862.txt",0.0955477903391573
"00021864.txt",0.0992441179601831
"00021865.txt",0.0781844766957089
"00021868.txt",0.0885733048760466
"00021869.txt",0.0890408904089041
"00021870.txt",0.0913524457220836
"00021881.txt",0.0755132177085445
"00021884.txt",0.0941250223893964
"00021889.txt",0.0844165119268676
"00021902.txt",0.0769992270243148
"00021904.txt",0.0868649264822591
"00021907.txt",0.0879897361265367
"00021908.txt",0.111974927968458
"00021915.txt",0.083116578006746
"00021918.txt",0.0850430453272482
"00021919.txt",0.0799720132936855
"00021920.txt",0.0976053064150561
"00021922.txt",0.104545245222197
"00021924.txt",0.107557453382829
"00021931.txt",0.0959610253092908
"00021932.txt",0.0923460841466842
"00021933.txt",0.0980471766457293
"00021935.txt",0.0863112461419753
"00021936.txt",0.0923689195530144
"00021937.txt",0.0934616781692699
"00021942.txt",0.0899545420672181
"00021944.txt",0.0950159903286377
"00021948.txt",0.0908993042939997
"00021968.txt",0.0936348792961529
"00021971.txt",0.101628136688013
"00021987.txt",0.0920715776759574
"00021993.txt",0.0847391404274879
"00021995.txt",0.10814204034543
"00021998.txt",0.0987565837722515
"00022001.txt",0.0872569638181896
"00022002.txt",0.085639080861256
"00022006.txt",0.092444030794444
"00022011.txt",0.0806219293226258
"00022020.txt",0.0880612600069614
"00022026.txt",0.0894587923665041
"00022029.txt",0.087241099913911
"00022031.txt",0.0789179521573888
"00022037.txt",0.108626167043942
"00022038.txt",0.105818475117543
"00022042.txt",0.105781240706596
"00022050.txt",0.0901309856786953
"00022052.txt",0.103605091748545
"00022053.txt",0.0992174644844435
"00022055.txt",0.0842464778710687
"00022057.txt",0.0834012427421819
"00022062.txt",0.0896294215804517
"00022068.txt",0.104825099723842
"00022071.txt",0.0782610221847796
"00022073.txt",0.101697774457471
"00022077.txt",0.104612094010257
"00022079.txt",0.0945711063818963
"00022081.txt",0.0975380430317581
"00022082.txt",0.109165972677499
"00022086.txt",0.0807887561574499
"00022087.txt",0.112137979043893
"00022090.txt",0.0991383021186341
"00022091.txt",0.0760027628398046
"00022099.txt",0.0899900464499005
"00022100.txt",0.0850346632035293
"00022102.txt",0.10020212884323
"00022110.txt",0.0862572366607353
"00022126.txt",0.0762544042383561
"00022127.txt",0.0967070307907601
"00022129.txt",0.0828200238706049
"00022137.txt",0.0851378539789581
"00022143.txt",0.0785300816782486
"00022146.txt",0.0787016411328818
"00022152.txt",0.0810576147851074
"00022158.txt",0.0881709021708011
"00022159.txt",0.0932144717494939
"00022166.txt",0.0892685762175753
"00022175.txt",0.0961302749080721
"00022181.txt",0.0966727221741304
"00022193.txt",0.0959141098051188
"00022194.txt",0.089471541405423
"00022196.txt",0.0930321106739434
"00022198.txt",0.112985443593157
"00022213.txt",0.0908171727843859
"00022215.txt",0.0970641691090989
"00022219.txt",0.0972970556015113
"00022220.txt",0.0935078674454643
"00022230.txt",0.0863448275862069
"00022233.txt",0.0979041477356002
"00022235.txt",0.0830914233857486
"00022236.txt",0.0919733417369889
"00022239.txt",0.102959371764765
"00022256.txt",0.112912387356269
"00022260.txt",0.0788728270814273
"00022262.txt",0.0910594071099563
"00022271.txt",0.0973181744002611
"00022274.txt",0.0958283136344067
"00022278.txt",0.0894005097188938
"00022283.txt",0.0944647669135738
"00022284.txt",0.0918759263867401
"00022290.txt",0.0875751325215694
"00022296.txt",0.104824220545347
"00022299.txt",0.0868252840909091
"00022300.txt",0.0914638342777179
"00022318.txt",0.0935311928341639
"00022322.txt",0.0954665529454968
"00022332.txt",0.0735090704640217
"00022333.txt",0.0730637793353559
"00022335.txt",0.0899417686636964
"00022339.txt",0.0770475458869294
"00022343.txt",0.0680122516296238
"00022346.txt",0.0991935789194715
"00022350.txt",0.0855431788238112
"00022355.txt",0.0913705583756345
"00022356.txt",0.108426982235087
