LEMMA	PROB
june	1.5020628329572613e-05
jostle	1.5020628329572613e-05
joking	1.5020628329572613e-05
interrogation	1.5020628329572613e-05
interior	1.5020628329572613e-05
hesitation	1.5020628329572613e-05
grown	1.5020628329572613e-05
gossip	1.5020628329572613e-05
fighter	1.5020628329572613e-05
farmhouse	1.5020628329572613e-05
fang	1.5020628329572613e-05
expertise	1.5020628329572613e-05
exhaustion	1.5020628329572613e-05
elder	1.5020628329572613e-05
earwig	1.5020628329572613e-05
driving	1.5020628329572613e-05
doughnut	1.5020628329572613e-05
doom	1.5020628329572613e-05
dissolve	1.5020628329572613e-05
dispose	1.5020628329572613e-05
discern	1.5020628329572613e-05
dine	1.5020628329572613e-05
dimple	1.5020628329572613e-05
dilemma	1.5020628329572613e-05
devil	1.5020628329572613e-05
destine	1.5020628329572613e-05
designate	1.5020628329572613e-05
deposition	1.5020628329572613e-05
daybag	1.5020628329572613e-05
cursing	1.5020628329572613e-05
cupboard	1.5020628329572613e-05
cripple	1.5020628329572613e-05
county	1.5020628329572613e-05
contempt	1.5020628329572613e-05
construct	1.5020628329572613e-05
confused	1.5020628329572613e-05
complicate	1.5020628329572613e-05
combination	1.5020628329572613e-05
cloth	1.5020628329572613e-05
chug	1.5020628329572613e-05
cape	1.5020628329572613e-05
bungalow	1.5020628329572613e-05
befriend	1.5020628329572613e-05
bald	1.5020628329572613e-05
armor	1.5020628329572613e-05
wisdom	1.418614897792969e-05
while	1.418614897792969e-05
wad	1.418614897792969e-05
vulnerability	1.418614897792969e-05
vague	1.418614897792969e-05
vacate	1.418614897792969e-05
typical	1.418614897792969e-05
twenty-one	1.418614897792969e-05
tub	1.418614897792969e-05
toenail	1.418614897792969e-05
title	1.418614897792969e-05
thief	1.418614897792969e-05
terrific	1.418614897792969e-05
technique	1.418614897792969e-05
taxi	1.418614897792969e-05
surveillance	1.418614897792969e-05
sudden	1.418614897792969e-05
structure	1.418614897792969e-05
slope	1.418614897792969e-05
slant	1.418614897792969e-05
skilled	1.418614897792969e-05
sister-in-law	1.418614897792969e-05
rug	1.418614897792969e-05
rose	1.418614897792969e-05
ritual	1.418614897792969e-05
reverie	1.418614897792969e-05
resistance	1.418614897792969e-05
reset	1.418614897792969e-05
rental	1.418614897792969e-05
reckless	1.418614897792969e-05
reasoning	1.418614897792969e-05
query	1.418614897792969e-05
proximity	1.418614897792969e-05
porsche	1.418614897792969e-05
pole	1.418614897792969e-05
ply	1.418614897792969e-05
pledge	1.418614897792969e-05
pizza	1.418614897792969e-05
pierce	1.418614897792969e-05
peruse	1.418614897792969e-05
pedal	1.418614897792969e-05
password	1.418614897792969e-05
panting	1.418614897792969e-05
overreact	1.418614897792969e-05
ordeal	1.418614897792969e-05
odds	1.418614897792969e-05
occasion	1.418614897792969e-05
nation	1.418614897792969e-05
muscular	1.418614897792969e-05
motor	1.418614897792969e-05
minor	1.418614897792969e-05
minister	1.418614897792969e-05
mike	1.418614897792969e-05
migraine	1.418614897792969e-05
math	1.418614897792969e-05
mat	1.418614897792969e-05
marshal	1.418614897792969e-05
lurk	1.418614897792969e-05
lone	1.418614897792969e-05
leather	1.418614897792969e-05
lapel	1.418614897792969e-05
juggle	1.418614897792969e-05
jawline	1.418614897792969e-05
intuition	1.418614897792969e-05
informant	1.418614897792969e-05
inclined	1.418614897792969e-05
ignition	1.418614897792969e-05
household	1.418614897792969e-05
hostility	1.418614897792969e-05
handgun	1.418614897792969e-05
groggy	1.418614897792969e-05
grapple	1.418614897792969e-05
goon	1.418614897792969e-05
goddamn	1.418614897792969e-05
goad	1.418614897792969e-05
generosity	1.418614897792969e-05
gamble	1.418614897792969e-05
function	1.418614897792969e-05
fluent	1.418614897792969e-05
fare	1.418614897792969e-05
failure	1.418614897792969e-05
episode	1.418614897792969e-05
enlist	1.418614897792969e-05
election	1.418614897792969e-05
earlier	1.418614897792969e-05
eagerness	1.418614897792969e-05
dupe	1.418614897792969e-05
dumbfounded	1.418614897792969e-05
distinguish	1.418614897792969e-05
dispute	1.418614897792969e-05
disapproval	1.418614897792969e-05
dignity	1.418614897792969e-05
desktop	1.418614897792969e-05
demise	1.418614897792969e-05
deflect	1.418614897792969e-05
dearest	1.418614897792969e-05
cross-examination	1.418614897792969e-05
critic	1.418614897792969e-05
courtesy	1.418614897792969e-05
council	1.418614897792969e-05
corral	1.418614897792969e-05
condemn	1.418614897792969e-05
chalk	1.418614897792969e-05
caller	1.418614897792969e-05
calculation	1.418614897792969e-05
bleeding	1.418614897792969e-05
blazer	1.418614897792969e-05
baptize	1.418614897792969e-05
bakery	1.418614897792969e-05
awful	1.418614897792969e-05
average	1.418614897792969e-05
attribute	1.418614897792969e-05
attire	1.418614897792969e-05
arouse	1.418614897792969e-05
ambitious	1.418614897792969e-05
alter	1.418614897792969e-05
alley	1.418614897792969e-05
agitation	1.418614897792969e-05
adviser	1.418614897792969e-05
adapt	1.418614897792969e-05
accountant	1.418614897792969e-05
abducted	1.418614897792969e-05
?!	1.418614897792969e-05
woo	1.3351669626286767e-05
well-being	1.3351669626286767e-05
weary	1.3351669626286767e-05
warrior	1.3351669626286767e-05
unpredictable	1.3351669626286767e-05
unload	1.3351669626286767e-05
underpants	1.3351669626286767e-05
tread	1.3351669626286767e-05
totter	1.3351669626286767e-05
throne	1.3351669626286767e-05
stature	1.3351669626286767e-05
sore	1.3351669626286767e-05
solitude	1.3351669626286767e-05
six-year-old	1.3351669626286767e-05
silly	1.3351669626286767e-05
sever	1.3351669626286767e-05
sensible	1.3351669626286767e-05
scary	1.3351669626286767e-05
scam	1.3351669626286767e-05
sale	1.3351669626286767e-05
sac	1.3351669626286767e-05
rider	1.3351669626286767e-05
ribbon	1.3351669626286767e-05
resentment	1.3351669626286767e-05
representative	1.3351669626286767e-05
repay	1.3351669626286767e-05
reliable	1.3351669626286767e-05
rain	1.3351669626286767e-05
rail	1.3351669626286767e-05
quilt	1.3351669626286767e-05
pyramid	1.3351669626286767e-05
puppy	1.3351669626286767e-05
prosecute	1.3351669626286767e-05
prepared	1.3351669626286767e-05
portion	1.3351669626286767e-05
penlight	1.3351669626286767e-05
outgrow	1.3351669626286767e-05
orgasm	1.3351669626286767e-05
noble	1.3351669626286767e-05
nineteen	1.3351669626286767e-05
moral	1.3351669626286767e-05
mixture	1.3351669626286767e-05
misunderstand	1.3351669626286767e-05
minion	1.3351669626286767e-05
mic	1.3351669626286767e-05
medical	1.3351669626286767e-05
medal	1.3351669626286767e-05
materialize	1.3351669626286767e-05
mailbox	1.3351669626286767e-05
limo	1.3351669626286767e-05
legal	1.3351669626286767e-05
landlady	1.3351669626286767e-05
knitting	1.3351669626286767e-05
jihadist	1.3351669626286767e-05
irritate	1.3351669626286767e-05
intimate	1.3351669626286767e-05
intervention	1.3351669626286767e-05
infidelity	1.3351669626286767e-05
impact	1.3351669626286767e-05
illusion	1.3351669626286767e-05
if	1.3351669626286767e-05
ice	1.3351669626286767e-05
hunter	1.3351669626286767e-05
highlight	1.3351669626286767e-05
hiccup	1.3351669626286767e-05
hawk	1.3351669626286767e-05
hanging	1.3351669626286767e-05
godmother	1.3351669626286767e-05
gnaw	1.3351669626286767e-05
glint	1.3351669626286767e-05
giant	1.3351669626286767e-05
further	1.3351669626286767e-05
foul	1.3351669626286767e-05
fondness	1.3351669626286767e-05
foe	1.3351669626286767e-05
fluster	1.3351669626286767e-05
flicker	1.3351669626286767e-05
fearful	1.3351669626286767e-05
fathom	1.3351669626286767e-05
experienced	1.3351669626286767e-05
essay	1.3351669626286767e-05
ecstatic	1.3351669626286767e-05
eardrum	1.3351669626286767e-05
dvd	1.3351669626286767e-05
displeasure	1.3351669626286767e-05
discourage	1.3351669626286767e-05
designer	1.3351669626286767e-05
depressed	1.3351669626286767e-05
defens	1.3351669626286767e-05
deaf	1.3351669626286767e-05
current	1.3351669626286767e-05
cube	1.3351669626286767e-05
crossbow	1.3351669626286767e-05
crest	1.3351669626286767e-05
core	1.3351669626286767e-05
converse	1.3351669626286767e-05
controller	1.3351669626286767e-05
confrontation	1.3351669626286767e-05
conflict	1.3351669626286767e-05
comrade	1.3351669626286767e-05
community	1.3351669626286767e-05
commitment	1.3351669626286767e-05
cologne	1.3351669626286767e-05
cite	1.3351669626286767e-05
chuck	1.3351669626286767e-05
cereal	1.3351669626286767e-05
cable	1.3351669626286767e-05
bypass	1.3351669626286767e-05
buttock	1.3351669626286767e-05
burrow	1.3351669626286767e-05
burp	1.3351669626286767e-05
burning	1.3351669626286767e-05
budget	1.3351669626286767e-05
british	1.3351669626286767e-05
biggest	1.3351669626286767e-05
babysitter	1.3351669626286767e-05
babysit	1.3351669626286767e-05
avenge	1.3351669626286767e-05
author	1.3351669626286767e-05
attraction	1.3351669626286767e-05
attendance	1.3351669626286767e-05
applaud	1.3351669626286767e-05
analysis	1.3351669626286767e-05
adversary	1.3351669626286767e-05
admiration	1.3351669626286767e-05
acquaint	1.3351669626286767e-05
yacht	1.2517190274643844e-05
workstation	1.2517190274643844e-05
willingness	1.2517190274643844e-05
which	1.2517190274643844e-05
vacuum	1.2517190274643844e-05
unsteady	1.2517190274643844e-05
unlikely	1.2517190274643844e-05
tunic	1.2517190274643844e-05
translator	1.2517190274643844e-05
topic	1.2517190274643844e-05
thumbnail	1.2517190274643844e-05
threshold	1.2517190274643844e-05
therapy	1.2517190274643844e-05
ten-year-old	1.2517190274643844e-05
talker	1.2517190274643844e-05
talented	1.2517190274643844e-05
surprising	1.2517190274643844e-05
summarize	1.2517190274643844e-05
stutter	1.2517190274643844e-05
stubble	1.2517190274643844e-05
stroller	1.2517190274643844e-05
stint	1.2517190274643844e-05
stepdaughter	1.2517190274643844e-05
squirt	1.2517190274643844e-05
spilling	1.2517190274643844e-05
specific	1.2517190274643844e-05
spank	1.2517190274643844e-05
sneeze	1.2517190274643844e-05
snack	1.2517190274643844e-05
slither	1.2517190274643844e-05
skepticism	1.2517190274643844e-05
skeptical	1.2517190274643844e-05
sincere	1.2517190274643844e-05
shampoo	1.2517190274643844e-05
scour	1.2517190274643844e-05
scientist	1.2517190274643844e-05
savings	1.2517190274643844e-05
sauce	1.2517190274643844e-05
rod	1.2517190274643844e-05
ringing	1.2517190274643844e-05
revive	1.2517190274643844e-05
revert	1.2517190274643844e-05
remarry	1.2517190274643844e-05
related	1.2517190274643844e-05
reconcile	1.2517190274643844e-05
receipt	1.2517190274643844e-05
rave	1.2517190274643844e-05
raid	1.2517190274643844e-05
producer	1.2517190274643844e-05
pouch	1.2517190274643844e-05
potion	1.2517190274643844e-05
portfolio	1.2517190274643844e-05
port	1.2517190274643844e-05
pocketknife	1.2517190274643844e-05
playroom	1.2517190274643844e-05
platoon	1.2517190274643844e-05
platform	1.2517190274643844e-05
pinkie	1.2517190274643844e-05
petition	1.2517190274643844e-05
persistent	1.2517190274643844e-05
parole	1.2517190274643844e-05
painkiller	1.2517190274643844e-05
pacifier	1.2517190274643844e-05
overweight	1.2517190274643844e-05
organ	1.2517190274643844e-05
orchestrate	1.2517190274643844e-05
optimistic	1.2517190274643844e-05
oil	1.2517190274643844e-05
nightshirt	1.2517190274643844e-05
nervousness	1.2517190274643844e-05
necktie	1.2517190274643844e-05
must	1.2517190274643844e-05
munch	1.2517190274643844e-05
mp5	1.2517190274643844e-05
mow	1.2517190274643844e-05
mountain	1.2517190274643844e-05
mortify	1.2517190274643844e-05
mexico	1.2517190274643844e-05
mesmerize	1.2517190274643844e-05
meltdown	1.2517190274643844e-05
may	1.2517190274643844e-05
mass	1.2517190274643844e-05
main	1.2517190274643844e-05
loud	1.2517190274643844e-05
lob	1.2517190274643844e-05
lens	1.2517190274643844e-05
lease	1.2517190274643844e-05
leak	1.2517190274643844e-05
latest	1.2517190274643844e-05
lag	1.2517190274643844e-05
ladder	1.2517190274643844e-05
jiggle	1.2517190274643844e-05
jewel	1.2517190274643844e-05
intensity	1.2517190274643844e-05
inheritance	1.2517190274643844e-05
independent	1.2517190274643844e-05
incompetent	1.2517190274643844e-05
income	1.2517190274643844e-05
inclination	1.2517190274643844e-05
hysterical	1.2517190274643844e-05
hurtle	1.2517190274643844e-05
honeymoon	1.2517190274643844e-05
hacker	1.2517190274643844e-05
gawk	1.2517190274643844e-05
fugitive	1.2517190274643844e-05
fries	1.2517190274643844e-05
frequent	1.2517190274643844e-05
forefinger	1.2517190274643844e-05
follower	1.2517190274643844e-05
firebird	1.2517190274643844e-05
feast	1.2517190274643844e-05
farewell	1.2517190274643844e-05
facility	1.2517190274643844e-05
excel	1.2517190274643844e-05
exasperation	1.2517190274643844e-05
ensure	1.2517190274643844e-05
enrage	1.2517190274643844e-05
engross	1.2517190274643844e-05
eldest	1.2517190274643844e-05
earshot	1.2517190274643844e-05
dye	1.2517190274643844e-05
drip	1.2517190274643844e-05
dragon	1.2517190274643844e-05
dominate	1.2517190274643844e-05
disturbed	1.2517190274643844e-05
discreet	1.2517190274643844e-05
detain	1.2517190274643844e-05
detach	1.2517190274643844e-05
derby	1.2517190274643844e-05
depth	1.2517190274643844e-05
deploy	1.2517190274643844e-05
crony	1.2517190274643844e-05
credibility	1.2517190274643844e-05
cranky	1.2517190274643844e-05
cooperation	1.2517190274643844e-05
coo	1.2517190274643844e-05
convertible	1.2517190274643844e-05
contribution	1.2517190274643844e-05
complex	1.2517190274643844e-05
compartment	1.2517190274643844e-05
climax	1.2517190274643844e-05
ceiling	1.2517190274643844e-05
casket	1.2517190274643844e-05
buzzer	1.2517190274643844e-05
broad	1.2517190274643844e-05
broach	1.2517190274643844e-05
bmw	1.2517190274643844e-05
blog	1.2517190274643844e-05
bidding	1.2517190274643844e-05
behaviour	1.2517190274643844e-05
batter	1.2517190274643844e-05
bandanna	1.2517190274643844e-05
bagel	1.2517190274643844e-05
ax	1.2517190274643844e-05
autopsy	1.2517190274643844e-05
arraignment	1.2517190274643844e-05
architect	1.2517190274643844e-05
alternate	1.2517190274643844e-05
already	1.2517190274643844e-05
album	1.2517190274643844e-05
agreeable	1.2517190274643844e-05
addiction	1.2517190274643844e-05
addict	1.2517190274643844e-05
accord	1.2517190274643844e-05
abduction	1.2517190274643844e-05
>	1.2517190274643844e-05
911	1.2517190274643844e-05
workout	1.1682710923000921e-05
wiry	1.1682710923000921e-05
website	1.1682710923000921e-05
waiter	1.1682710923000921e-05
villa	1.1682710923000921e-05
veteran	1.1682710923000921e-05
verify	1.1682710923000921e-05
vanity	1.1682710923000921e-05
upend	1.1682710923000921e-05
unsnap	1.1682710923000921e-05
unsettled	1.1682710923000921e-05
unnerved	1.1682710923000921e-05
unnerve	1.1682710923000921e-05
undercover	1.1682710923000921e-05
uncertain	1.1682710923000921e-05
unbuckle	1.1682710923000921e-05
trophy	1.1682710923000921e-05
tousle	1.1682710923000921e-05
tío	1.1682710923000921e-05
timing	1.1682710923000921e-05
thug	1.1682710923000921e-05
these	1.1682710923000921e-05
textbook	1.1682710923000921e-05
swell	1.1682710923000921e-05
swarm	1.1682710923000921e-05
supervise	1.1682710923000921e-05
spouse	1.1682710923000921e-05
someplace	1.1682710923000921e-05
snoop	1.1682710923000921e-05
sly	1.1682710923000921e-05
slurp	1.1682710923000921e-05
slay	1.1682710923000921e-05
siren	1.1682710923000921e-05
sicken	1.1682710923000921e-05
shopping	1.1682710923000921e-05
shackle	1.1682710923000921e-05
sergeant	1.1682710923000921e-05
scop	1.1682710923000921e-05
saint	1.1682710923000921e-05
revel	1.1682710923000921e-05
résumé	1.1682710923000921e-05
resolution	1.1682710923000921e-05
replacement	1.1682710923000921e-05
render	1.1682710923000921e-05
rehab	1.1682710923000921e-05
reflex	1.1682710923000921e-05
redden	1.1682710923000921e-05
reasonable	1.1682710923000921e-05
quest	1.1682710923000921e-05
pummel	1.1682710923000921e-05
priest	1.1682710923000921e-05
precious	1.1682710923000921e-05
potato	1.1682710923000921e-05
portray	1.1682710923000921e-05
poet	1.1682710923000921e-05
parrot	1.1682710923000921e-05
paranoia	1.1682710923000921e-05
paddle	1.1682710923000921e-05
overrule	1.1682710923000921e-05
outrun	1.1682710923000921e-05
mr.	1.1682710923000921e-05
mid-thirty	1.1682710923000921e-05
meat	1.1682710923000921e-05
manhandle	1.1682710923000921e-05
liking	1.1682710923000921e-05
lament	1.1682710923000921e-05
kneecap	1.1682710923000921e-05
kidnapping	1.1682710923000921e-05
intercom	1.1682710923000921e-05
inseparable	1.1682710923000921e-05
inner	1.1682710923000921e-05
inn	1.1682710923000921e-05
immune	1.1682710923000921e-05
ignorance	1.1682710923000921e-05
idle	1.1682710923000921e-05
hose	1.1682710923000921e-05
horrible	1.1682710923000921e-05
hoof	1.1682710923000921e-05
honesty	1.1682710923000921e-05
harder	1.1682710923000921e-05
guidance	1.1682710923000921e-05
guarantee	1.1682710923000921e-05
grown-up	1.1682710923000921e-05
grenade	1.1682710923000921e-05
greedy	1.1682710923000921e-05
graze	1.1682710923000921e-05
glowing	1.1682710923000921e-05
gloat	1.1682710923000921e-05
glimmer	1.1682710923000921e-05
fruit	1.1682710923000921e-05
freezing	1.1682710923000921e-05
foster	1.1682710923000921e-05
fluff	1.1682710923000921e-05
flip-flop	1.1682710923000921e-05
fifth	1.1682710923000921e-05
fierce	1.1682710923000921e-05
fantasize	1.1682710923000921e-05
faithful	1.1682710923000921e-05
elevator	1.1682710923000921e-05
eighty	1.1682710923000921e-05
dwarf	1.1682710923000921e-05
dull	1.1682710923000921e-05
drench	1.1682710923000921e-05
dot	1.1682710923000921e-05
distressed	1.1682710923000921e-05
disposal	1.1682710923000921e-05
disorder	1.1682710923000921e-05
disengage	1.1682710923000921e-05
dime	1.1682710923000921e-05
dessert	1.1682710923000921e-05
desperation	1.1682710923000921e-05
demon	1.1682710923000921e-05
defensive	1.1682710923000921e-05
debrief	1.1682710923000921e-05
darken	1.1682710923000921e-05
crosshair	1.1682710923000921e-05
cower	1.1682710923000921e-05
cow	1.1682710923000921e-05
confirmation	1.1682710923000921e-05
concentration	1.1682710923000921e-05
complicated	1.1682710923000921e-05
communication	1.1682710923000921e-05
cocktail	1.1682710923000921e-05
cluck	1.1682710923000921e-05
clatter	1.1682710923000921e-05
cheese	1.1682710923000921e-05
chapter	1.1682710923000921e-05
certainty	1.1682710923000921e-05
cellphone	1.1682710923000921e-05
celebrity	1.1682710923000921e-05
castle	1.1682710923000921e-05
but	1.1682710923000921e-05
businessman	1.1682710923000921e-05
burial	1.1682710923000921e-05
bureau	1.1682710923000921e-05
broadcast	1.1682710923000921e-05
bosom	1.1682710923000921e-05
bladder	1.1682710923000921e-05
bawl	1.1682710923000921e-05
basilica	1.1682710923000921e-05
backup	1.1682710923000921e-05
b	1.1682710923000921e-05
athlete	1.1682710923000921e-05
assailant	1.1682710923000921e-05
articulate	1.1682710923000921e-05
armchair	1.1682710923000921e-05
answering	1.1682710923000921e-05
ak-47	1.1682710923000921e-05
accost	1.1682710923000921e-05
accommodate	1.1682710923000921e-05
yesterday	1.0848231571357998e-05
wrath	1.0848231571357998e-05
windpipe	1.0848231571357998e-05
widower	1.0848231571357998e-05
whoop	1.0848231571357998e-05
waitress	1.0848231571357998e-05
vocabulary	1.0848231571357998e-05
underwater	1.0848231571357998e-05
tunnel	1.0848231571357998e-05
tremor	1.0848231571357998e-05
trek	1.0848231571357998e-05
traumatize	1.0848231571357998e-05
tougher	1.0848231571357998e-05
toddler	1.0848231571357998e-05
tin	1.0848231571357998e-05
thud	1.0848231571357998e-05
thousand	1.0848231571357998e-05
teasing	1.0848231571357998e-05
tame	1.0848231571357998e-05
tailor	1.0848231571357998e-05
swimsuit	1.0848231571357998e-05
swamp	1.0848231571357998e-05
survival	1.0848231571357998e-05
suburban	1.0848231571357998e-05
stupidity	1.0848231571357998e-05
stunning	1.0848231571357998e-05
stressed	1.0848231571357998e-05
stocking	1.0848231571357998e-05
specialize	1.0848231571357998e-05
sincerity	1.0848231571357998e-05
sidekick	1.0848231571357998e-05
shirtless	1.0848231571357998e-05
shelter	1.0848231571357998e-05
sheathe	1.0848231571357998e-05
shawl	1.0848231571357998e-05
seed	1.0848231571357998e-05
rocker	1.0848231571357998e-05
restraint	1.0848231571357998e-05
relocate	1.0848231571357998e-05
quarry	1.0848231571357998e-05
prowl	1.0848231571357998e-05
prospects	1.0848231571357998e-05
procedure	1.0848231571357998e-05
privy	1.0848231571357998e-05
prescribe	1.0848231571357998e-05
preparation	1.0848231571357998e-05
powerless	1.0848231571357998e-05
political	1.0848231571357998e-05
placate	1.0848231571357998e-05
petite	1.0848231571357998e-05
parting	1.0848231571357998e-05
parlor	1.0848231571357998e-05
parka	1.0848231571357998e-05
nick	1.0848231571357998e-05
naive	1.0848231571357998e-05
museum	1.0848231571357998e-05
moody	1.0848231571357998e-05
minder	1.0848231571357998e-05
mature	1.0848231571357998e-05
mash	1.0848231571357998e-05
manservant	1.0848231571357998e-05
lodge	1.0848231571357998e-05
limousine	1.0848231571357998e-05
ladyship	1.0848231571357998e-05
known	1.0848231571357998e-05
juror	1.0848231571357998e-05
jumpsuit	1.0848231571357998e-05
jewish	1.0848231571357998e-05
jealousy	1.0848231571357998e-05
irresistible	1.0848231571357998e-05
iq	1.0848231571357998e-05
invade	1.0848231571357998e-05
intone	1.0848231571357998e-05
interfere	1.0848231571357998e-05
input	1.0848231571357998e-05
indignant	1.0848231571357998e-05
indifference	1.0848231571357998e-05
inconsolable	1.0848231571357998e-05
imitation	1.0848231571357998e-05
hungover	1.0848231571357998e-05
hopeful	1.0848231571357998e-05
hollow	1.0848231571357998e-05
hobby	1.0848231571357998e-05
heed	1.0848231571357998e-05
headlamp	1.0848231571357998e-05
hallucinate	1.0848231571357998e-05
hairbrush	1.0848231571357998e-05
grass	1.0848231571357998e-05
gp	1.0848231571357998e-05
gleam	1.0848231571357998e-05
girth	1.0848231571357998e-05
gateway	1.0848231571357998e-05
gap	1.0848231571357998e-05
fuckin	1.0848231571357998e-05
fridge	1.0848231571357998e-05
fracture	1.0848231571357998e-05
forward	1.0848231571357998e-05
formal	1.0848231571357998e-05
for	1.0848231571357998e-05
flock	1.0848231571357998e-05
flay	1.0848231571357998e-05
flare	1.0848231571357998e-05
fixate	1.0848231571357998e-05
financial	1.0848231571357998e-05
federal	1.0848231571357998e-05
extinguish	1.0848231571357998e-05
exonerate	1.0848231571357998e-05
everybody	1.0848231571357998e-05
environment	1.0848231571357998e-05
enfold	1.0848231571357998e-05
encouragement	1.0848231571357998e-05
employment	1.0848231571357998e-05
emit	1.0848231571357998e-05
earnest	1.0848231571357998e-05
dude	1.0848231571357998e-05
drool	1.0848231571357998e-05
dough	1.0848231571357998e-05
double-check	1.0848231571357998e-05
doodle	1.0848231571357998e-05
domain	1.0848231571357998e-05
doctorate	1.0848231571357998e-05
divulge	1.0848231571357998e-05
dissuade	1.0848231571357998e-05
disregard	1.0848231571357998e-05
dismissal	1.0848231571357998e-05
disgrace	1.0848231571357998e-05
discount	1.0848231571357998e-05
devoted	1.0848231571357998e-05
deprive	1.0848231571357998e-05
deliberate	1.0848231571357998e-05
decade	1.0848231571357998e-05
cuss	1.0848231571357998e-05
cultivate	1.0848231571357998e-05
courteous	1.0848231571357998e-05
corrupt	1.0848231571357998e-05
correspondence	1.0848231571357998e-05
conquer	1.0848231571357998e-05
concur	1.0848231571357998e-05
compound	1.0848231571357998e-05
compass	1.0848231571357998e-05
coma	1.0848231571357998e-05
cocky	1.0848231571357998e-05
coast	1.0848231571357998e-05
closing	1.0848231571357998e-05
christmas	1.0848231571357998e-05
chocolate	1.0848231571357998e-05
cellar	1.0848231571357998e-05
cavalry	1.0848231571357998e-05
capability	1.0848231571357998e-05
broken	1.0848231571357998e-05
briefs	1.0848231571357998e-05
brandy	1.0848231571357998e-05
brandish	1.0848231571357998e-05
bowels	1.0848231571357998e-05
bout	1.0848231571357998e-05
bold	1.0848231571357998e-05
blues	1.0848231571357998e-05
blue-eyed	1.0848231571357998e-05
blaze	1.0848231571357998e-05
blanch	1.0848231571357998e-05
binding	1.0848231571357998e-05
bash	1.0848231571357998e-05
barge	1.0848231571357998e-05
bargain	1.0848231571357998e-05
avenue	1.0848231571357998e-05
autobiography	1.0848231571357998e-05
attentive	1.0848231571357998e-05
attachment	1.0848231571357998e-05
assurance	1.0848231571357998e-05
association	1.0848231571357998e-05
apprehension	1.0848231571357998e-05
advocate	1.0848231571357998e-05
advisor	1.0848231571357998e-05
adrenaline	1.0848231571357998e-05
ad	1.0848231571357998e-05
acquit	1.0848231571357998e-05
achievement	1.0848231571357998e-05
writings	1.0013752219715076e-05
wide-eyed	1.0013752219715076e-05
wed	1.0013752219715076e-05
weaken	1.0013752219715076e-05
wax	1.0013752219715076e-05
virgin	1.0013752219715076e-05
vigilant	1.0013752219715076e-05
vent	1.0013752219715076e-05
unstable	1.0013752219715076e-05
unsettle	1.0013752219715076e-05
unlatch	1.0013752219715076e-05
unease	1.0013752219715076e-05
undershirt	1.0013752219715076e-05
tummy	1.0013752219715076e-05
transmit	1.0013752219715076e-05
thirst	1.0013752219715076e-05
symptom	1.0013752219715076e-05
sweatpant	1.0013752219715076e-05
sub	1.0013752219715076e-05
stickler	1.0013752219715076e-05
stern	1.0013752219715076e-05
steeple	1.0013752219715076e-05
staple	1.0013752219715076e-05
spur	1.0013752219715076e-05
solo	1.0013752219715076e-05
soil	1.0013752219715076e-05
socket	1.0013752219715076e-05
sloppy	1.0013752219715076e-05
sky	1.0013752219715076e-05
shocked	1.0013752219715076e-05
shack	1.0013752219715076e-05
sedate	1.0013752219715076e-05
scorn	1.0013752219715076e-05
scenario	1.0013752219715076e-05
saliva	1.0013752219715076e-05
ruthless	1.0013752219715076e-05
rumor	1.0013752219715076e-05
rim	1.0013752219715076e-05
rile	1.0013752219715076e-05
reunite	1.0013752219715076e-05
reproach	1.0013752219715076e-05
repress	1.0013752219715076e-05
reminder	1.0013752219715076e-05
relinquish	1.0013752219715076e-05
relapse	1.0013752219715076e-05
redouble	1.0013752219715076e-05
recliner	1.0013752219715076e-05
recap	1.0013752219715076e-05
reassurance	1.0013752219715076e-05
reader	1.0013752219715076e-05
punishment	1.0013752219715076e-05
public	1.0013752219715076e-05
protector	1.0013752219715076e-05
prospect	1.0013752219715076e-05
profit	1.0013752219715076e-05
privilege	1.0013752219715076e-05
princess	1.0013752219715076e-05
presidency	1.0013752219715076e-05
pine	1.0013752219715076e-05
pig	1.0013752219715076e-05
photographer	1.0013752219715076e-05
pearl	1.0013752219715076e-05
paycheck	1.0013752219715076e-05
paralegal	1.0013752219715076e-05
overpower	1.0013752219715076e-05
outweigh	1.0013752219715076e-05
op	1.0013752219715076e-05
ok	1.0013752219715076e-05
nobody	1.0013752219715076e-05
neighbour	1.0013752219715076e-05
nab	1.0013752219715076e-05
mortified	1.0013752219715076e-05
misread	1.0013752219715076e-05
misgiving	1.0013752219715076e-05
mantra	1.0013752219715076e-05
malibu	1.0013752219715076e-05
m4	1.0013752219715076e-05
luxury	1.0013752219715076e-05
lookout	1.0013752219715076e-05
longtime	1.0013752219715076e-05
loneliness	1.0013752219715076e-05
lexus	1.0013752219715076e-05
lesbian	1.0013752219715076e-05
legendary	1.0013752219715076e-05
legacy	1.0013752219715076e-05
leer	1.0013752219715076e-05
jogging	1.0013752219715076e-05
investment	1.0013752219715076e-05
invention	1.0013752219715076e-05
interaction	1.0013752219715076e-05
initiative	1.0013752219715076e-05
independence	1.0013752219715076e-05
immerse	1.0013752219715076e-05
hopeless	1.0013752219715076e-05
holding	1.0013752219715076e-05
hi	1.0013752219715076e-05
heavier	1.0013752219715076e-05
headstone	1.0013752219715076e-05
happiest	1.0013752219715076e-05
hammock	1.0013752219715076e-05
grandkid	1.0013752219715076e-05
glory	1.0013752219715076e-05
gist	1.0013752219715076e-05
genuine	1.0013752219715076e-05
from	1.0013752219715076e-05
