STORY ID	PUB. DATE	CLASS	CHAR. (TOP 100)	NOUN (TOP 100)	CHAR. (TOP 500)	NOUN (TOP 500)	CHAR. (TOP 1000)	NOUN (TOP 1000)
Wright2-0221	1855	wilkens	0.1954612521	0.1259881577	0.168846353	0.1698415551	0.1504202866	0.1477097892
Wright2-0222	1855	wilkens	0	0.0885614886	0	0.5688871689	0	0.5643850124
Wright2-0223	1853	wilkens	0.7166915522	0.8671099695	0.554691732	0.7658395811	0.5057022003	0.6708203932
Wright2-0224	1852	wilkens	0	0.6756639247	0	0.7458790897	0	0.7369555267
Wright2-0225	1853	wilkens	0.7933826799	0.7456011351	0.6722451627	0.852623524	0.6342659461	0.7501335351
Wright2-0226	1853	wilkens	0.821594467	0.4780833803	0.7421103671	0.4502808486	0.7145768168	0.4408284564
Wright2-0228	1874	wilkens	0.3614336426	0.7826237921	0.2308581607	0.7178569687	0.2226536668	0.6835365551
Wright2-0229	1863	wilkens	0	0.7606388293	0	0.7231566384	0	0.6849174907
Wright2-0230	1869	wilkens	0.3202449347	0.657963465	0.2385533512	0.7675062025	0.2307395517	0.7362503994
Wright2-0231	1866	wilkens	0.6606627814	0	0.5565857556	0	0.5179260516	0
Wright2-0232	1851	wilkens	0.1349593075	0.3299144395	0.1137453533	0.3099937033	0.1046847845	0.263180678
Wright2-0233	1869	wilkens	0.4719399037	0.3205852818	0.2950844454	0.4522486998	0.2531087989	0.4465143882
Wright2-0234	1871	wilkens	0.4617403985	0.4607727833	0.3382362128	0.4074776984	0.32144161	0.3881211576
Wright2-0235	1869	wilkens	0.4924054147	0.8891787425	0.4113102385	0.825592983	0.3878767216	0.8166222635
Wright2-0236	1873	wilkens	0.5943671401	0.3330479207	0.5426008536	0.3025099003	0.5203029589	0.2800560168
Wright2-0237	1871	wilkens	0.8327289028	0.6735198826	0.7651648372	0.5359422008	0.7488674877	0.4029962966
Wright2-0239	1872	wilkens	0.4417607349	0.9295736845	0.3281682975	0.8956584029	0.2967791077	0.8796825678
Wright2-0239A	1872	wilkens	0	0	0	0.2357022604	0	0.2324952775
Wright2-0240	1866	wilkens	0	0.3030457634	0	0.2441556736	0	0.2242713068
Wright2-0240A	1857	wilkens	0.7246715721	0.9375811653	0.6027619105	0.8291183184	0.5634188876	0.8146182794
Wright2-0241	1853	wilkens	0	0	0	0	0	0
Wright2-0242B	1859	wilkens	0.4961616536	0.7539370349	0.444715176	0.619619699	0.4102788775	0.6150831429
Wright2-0244	1864	wilkens	0.607391005	0.7787915579	0.5406765128	0.5122507137	0.516799945	0.4236079445
Wright2-0245	1873	wilkens	0.7454063867	0.4763255082	0.6774809345	0.6154130652	0.6534733176	0.543619709
Wright2-0246	1873	wilkens	0.6573433869	0.6648385588	0.5725341281	0.5854905538	0.5365024441	0.5476003389
Wright2-0247	1859	wilkens	0.3755416688	0	0.4662664434	0.5333333333	0.4357239713	0.5132002393
Wright2-0248	1868	wilkens	0.6893521101	0.8487605957	0.6078131082	0.7763892973	0.5749149597	0.7594384602
Wright2-0249	1853	wilkens	0.7403579118	0	0.6725588473	0.0597614305	0.6530073624	0.043852901
Wright2-0250	1854	wilkens	0.5424008514	0.5732717191	0.4292260085	0.5205981017	0.3924510889	0.4988877384
Wright2-0251	1855	wilkens	0.5747048932	0.6210590034	0.5121310815	0.4791675261	0.5022006579	0.4446486459
Wright2-0252	1855	wilkens	0.8211773611	0.1906925178	0.7157191877	0.4335742749	0.6827009227	0.3415650255
Wright2-0253	1855	wilkens	0.4278041387	0.377964473	0.3887656317	0.1333662673	0.3698378663	0.1154700538
Wright2-0254	1864	wilkens	0.316227766	0	0.1666666667	0	0.158113883	0
Wright2-0255	1867	wilkens	0.9423320168	0.8275980173	0.9280821187	0.7456011351	0.9185486997	0.6920835847
Wright2-0256	1854	wilkens	0.5636877068	0.3348410543	0.447226626	0.2532649247	0.4161532417	0.2247307138
Wright2-0257	1855	wilkens	0.4925783939	0.8729748777	0.4309692023	0.7213359344	0.4101134286	0.6935373018
Wright2-0258	1859	wilkens	0.7586874208	0.9593385153	0.6861272162	0.9362836012	0.6639563869	0.9257261047
Wright2-0259	1874	wilkens	0.9059761237	0.4473985091	0.8577834271	0.3833194739	0.8405819692	0.345949203
Wright2-0260	1873	wilkens	0.8819837133	0.493798345	0.8406099925	0.4434333705	0.8244762605	0.4232178975
Wright2-0261	1870	wilkens	0.8458879812	0.4891403216	0.7925359227	0.3520592676	0.776332871	0.3229875967
Wright2-0262	1875	wilkens	0.795815797	0.5132436407	0.7758973556	0.5061552269	0.7623064818	0.494662415
Wright2-0264	1875	wilkens	0.9352072707	0.7702584371	0.9005552409	0.6933561676	0.886683376	0.6554184533
Wright2-0265	1870	wilkens	0.630112938	0	0.6037063111	0.0325128044	0.5558061634	0.0286534128
Wright2-0266	1855	wilkens	0.5965860132	0.4216370214	0.5203181638	0.1875146502	0.4975136993	0.1746075739
Wright2-0267	1856	wilkens	0.8562067604	0.7980238751	0.7928597199	0.7343430634	0.8173339144	0.6720881705
Wright2-0268	1869	wilkens	0	0	0	0	0.0924500327	0
Wright2-0269	1857	wilkens	0.5507064641	0.8395259458	0.4688876369	0.7277781372	0.4754398641	0.7020803943
Wright2-0270	1854	wilkens	0.733799513	0.0805822964	0.67072191	0.5659164584	0.6522508232	0.5283959493
Wright2-0271	1853	wilkens	0.6866412941	0.8124207485	0.6367089087	0.8237460196	0.6019876994	0.7875772824
Wright2-0272	1855	wilkens	0.9357388842	0.1751622624	0.8961300981	0.7674023149	0.8790285581	0.7252578199
Wright2-0273	1853	wilkens	0.6125155732	0.8246211251	0.5605440456	0.4648111259	0.5314447531	0.4586824723
Wright2-0274	1853	wilkens	0.4306269388	0.3571428571	0.3908815525	0.4588314677	0.391388973	0.4544858381
Wright2-0276	1859	wilkens	0	0.5773502692	0	0.4242640687	0	0.3585685828
Wright2-0278	1874	wilkens	0.6902840296	0.8471174496	0.6107487967	0.6976908246	0.5690863613	0.6810447066
Wright2-0279	1874	wilkens	0.5031460535	0.9408486129	0.4206876686	0.832705646	0.3660887027	0.7552326424
Wright2-0280	1868	wilkens	0.7288432714	0.4499770426	0.5762317545	0.5646839156	0.4905708852	0.60789179
Wright2-0281	1851	wilkens	0.5827923324	0	0.4468870646	0	0.417004795	0
Wright2-0282	1851	wilkens	0.6208426331	0.5940885258	0.5564425657	0.5284981976	0.521812238	0.5070925528
Wright2-0283	1851	wilkens	0.5578717498	0.4802205376	0.4270992778	0.4203086548	0.3926035266	0.4018115404
Wright2-0284	1854	wilkens	0.5621125085	0.7637626158	0.451905254	0.5797509044	0.4361915169	0.5292377468
Wright2-0285	1852	wilkens	0.5709439513	0.8257228238	0.4841955999	0.75	0.455872921	0.7071067812
Wright2-0286	1852	wilkens	0.7528685587	0.1878672873	0.6986953772	0.3273268354	0.6709774952	0.3392755719
Wright2-0287	1859	wilkens	0.2294157339	0.8274464159	0.1690308509	0.7555829937	0.1458649915	0.6592639648
Wright2-0288	1853	wilkens	0.7634351721	0.9533223638	0.6599760644	0.9074569701	0.641650534	0.9029271685
Wright2-0289	1860	wilkens	0	0.8292449315	0	0.7460352397	0	0.685343376
Wright2-0290	1851	wilkens	0.5202888609	0.1781741613	0.4527570138	0.2718574731	0.4161588054	0.3633761873
Wright2-0292	1856	wilkens	0.821770163	0	0.7511456935	0.1732050808	0.7237888066	0.1732050808
Wright2-0292A	1868	wilkens	0.8177903518	0.6854292883	0.7688749258	0.5858052549	0.7536833632	0.5521732126
Wright2-0293	1869	wilkens	0.8833835844	0.4008918629	0.8350656496	0.2899725575	0.8218137757	0.2468709656
Wright2-0294	1874	wilkens	0.8403992722	0.806585693	0.7965817865	0.6962805683	0.7838439664	0.6640656474
Wright2-0295	1857	wilkens	0.7004886738	0.4213504858	0.6374818158	0.54332393	0.5941376091	0.4818948059
Wright2-0296	1853	wilkens	0.7356612035	0.4198446513	0.5653009972	0.3795340495	0.5278449907	0.3122247215
Wright2-0297	1853	wilkens	0.550031902	0.8347257041	0.3358021947	0.6588292702	0.3268337577	0.5299338865
Wright2-0300	1857	wilkens	0.3786962539	0.4408667142	0.3616925974	0.2764294763	0.3326558817	0.2684346649
Wright2-0301	1858	wilkens	0.588802774	0.5433519537	0.6825159995	0.521082644	0.658851858	0.5146262553
Wright2-0302	1863	wilkens	0.3114721904	0	0.3028378417	0	0.2696755812	0
Wright2-0303	1867	wilkens	0	0	0.0636284763	0	0.0573539335	0
Wright2-0305	1867	wilkens	0.4844813951	0.1	0.4577086483	0.0560772154	0.3869136205	0.0358057437
Wright2-0307	1874	wilkens	0.9217568779	0.9203828447	0.8924129882	0.8171688071	0.8830748216	0.7840266196
Wright2-0308	1863	wilkens	0.8387721154	0.8882176432	0.8076964193	0.8189631475	0.7877077525	0.7968190729
Wright2-0309	1859	wilkens	0.6733964547	0	0.6858834538	0	0.6592190919	0
Wright2-0311	1873	wilkens	0.8989656963	0.7986314468	0.8551346864	0.6332007562	0.840362331	0.6159613599
Wright2-0311A	1870	wilkens	0.3057762147	0	0.2459760185	0	0.2162074425	0
Wright2-0312	1852	wilkens	0	0	0	0	0	0
Wright2-0313	1869	wilkens	0.8037910643	0.7024393587	0.742194118	0.6135719911	0.7217010355	0.5320353317
Wright2-0314	1855	wilkens	0.4135402377	0.7163913129	0.3668948703	0.6183371067	0.3423364724	0.6080689921
Wright2-0315	1854	wilkens	0.3995111019	0	0.1752001103	0.1781741613	0.1616598568	0.1143323901
Wright2-0316	1856	wilkens	0.2837085194	0.5163977795	0.2417459554	0.2581988897	0.2473761902	0.1833396994
Wright2-0317	1856	wilkens	0.7039121615	0	0.6187637076	0	0.5706165812	0
Wright2-0319	1869	wilkens	0.3009646327	0	0.2296328809	0	0.2227230948	0
Wright2-0320	1874	wilkens	0.6535373831	0.7164877535	0.5130824274	0.603478776	0.4880229157	0.5507824839
Wright2-0322	1864	wilkens	0.7580941777	0.8284718258	0.6775965602	0.7781147187	0.6545945709	0.7343681432
Wright2-0323	1854	wilkens	0	0	0	0	0	0
Wright2-0324	1864	wilkens	0.7054003495	0.2449489743	0.588985629	0.15430335	0.5496116987	0.1176696811
Wright2-0325	1855	wilkens	0.877558836	0	0.8021826301	0	0.7697483715	0
Wright2-0326	1859	wilkens	0.0254000254	0.2858309752	0.0224619872	0.2817879815	0.0218062187	0.2739983122
Wright2-0327	1852	wilkens	0.5194313537	0.5360562674	0.5151767458	0.5144434028	0.4948078431	0.4722222222
Wright2-0328	1867	wilkens	0	0.8268028724	0	0.6218498963	0	0.5964320794
Wright2-0329	1860	wilkens	0.5804541282	0.5163977795	0.4800583901	0.4114352888	0.4516099695	0.3594253787
Wright2-0330v2	1853	wilkens	0.7770906837	0.6315789474	0.6807852785	0.5454545455	0.6460759388	0.5116817193
Wright2-0331	1874	wilkens	0.6748905112	0	0.6285929399	0	0.5963179821	0
Wright2-0332	1875	wilkens	0.7095490433	0.8071417673	0.6085346871	0.6672976812	0.5523593839	0.6216216216
Wright2-0333	1853	wilkens	0.6405557517	0.5958435917	0.5733233291	0.5050762723	0.5262667511	0.4767312946
Wright2-0334	1853	wilkens	0.643425551	0.4088797654	0.4814880863	0.5213060956	0.4510301389	0.4888080741
Wright2-0335	1853	wilkens	0.6613439254	0	0.4949889509	0	0.4679467521	0
Wright2-0336	1857	wilkens	0.8507094669	0.6066758241	0.8054660064	0.5974790825	0.7909534792	0.7261033047
Wright2-0337	1867	wilkens	0.6134154006	0.592014163	0.5156966281	0.5295180644	0.4375963089	0.5023578858
Wright2-0339	1865	wilkens	0.2760262237	0.9610804513	0.4513488404	0.9219600049	0.4203016495	0.8837641292
Wright2-0339A	1853	wilkens	0.7851528596	0.4785122022	0.6947777106	0.5182942155	0.6791549985	0.5027387377
Wright2-0340	1857	wilkens	0.6450867095	0.3428571429	0.4752522565	0.5333333333	0.4446294235	0.4979466032
Wright2-0341	1857	wilkens	0.7568189205	0.9733355671	0.7011219944	0.9379032381	0.6701771847	0.9342610369
Wright2-0342	1857	wilkens	0.7846351679	0.9779892694	0.6893539808	0.9547604378	0.6695195095	0.9494014055
Wright2-0343	1857	wilkens	0.7075421027	0.9731976227	0.5886408338	0.8974124931	0.5421110271	0.882540706
Wright2-0344	1857	wilkens	0.8127515595	0.7700535411	0.685432446	0.8583066294	0.6442260845	0.7535375771
Wright2-0345	1855	wilkens	0.8313844312	0.6498651889	0.7952906511	0.6840717503	0.7822891542	0.777428842
Wright2-0347	1855	wilkens	0.5362412101	0.8125585362	0.5047537301	0.577896537	0.4530870819	0.5501528828
Wright2-0348	1857	wilkens	0.827095872	0.4841331253	0.7397577306	0.4555814256	0.7125985916	0.4458994181
Wright2-0349	1857	wilkens	0.6733121365	0	0.505417222	0	0.4776984317	0
Wright2-0350	1851	wilkens	0.8797727974	0.9691174669	0.7996116918	0.9439541062	0.7856029877	0.9303194774
Wright2-0351	1857	wilkens	0.7818351805	0.9453000952	0.6918326956	0.927540124	0.6584900397	0.9078117592
Wright2-0353	1853	wilkens	0.5941306776	0.8709677419	0.5557933828	0.7035264707	0.5429451801	0.6958374259
Wright2-0354	1860	wilkens	0.6093332003	0	0.3965782489	0.5489246464	0.3768627217	0.5267719877
Wright2-0355	1854	wilkens	0	0.9870080946	0	0.9603050367	0	0.9585642796
Wright2-0356A	1874	wilkens	0.4429092259	0	0.3560344975	0	0.3248113181	0
Wright2-0357	1860	wilkens	0	0	0	0	0	0
Wright2-0358	1860	wilkens	0	0	0	0	0	0
Wright2-0359	1870	wilkens	0.8546116194	0.7510228577	0.810561481	0.6472811846	0.7972064011	0.6092584448
Wright2-0360	1865	wilkens	0.809338964	0.3081202521	0.7442697274	0.2913479684	0.7352272209	0.2865341275
Wright2-0362	1866	wilkens	0.4015307399	0.705036478	0.422616435	0.6651911715	0.4045199175	0.6469049011
Wright2-0363	1853	wilkens	0	0	0	0	0	0
Wright2-0364	1869	wilkens	0.8452010407	0.6609095782	0.8234477229	0.5715147039	0.8073650657	0.6320735672
Wright2-0365	1869	wilkens	0.8607494826	0.1259881577	0.7560704162	0.2294157339	0.7319519216	0.197814142
Wright2-0366	1873	wilkens	0.7670727049	0.7943364716	0.696979008	0.7448682063	0.6670936498	0.7135789903
Wright2-0367	1862	wilkens	0.9210060405	0.8016707905	0.8663193419	0.7245948574	0.8553158977	0.7058658644
Wright2-0368	1852	wilkens	0.6787953391	0.73775566	0.5751666068	0.5907888599	0.5395997654	0.5363552082
Wright2-0369	1873	wilkens	0.7783897501	0.7882352941	0.6995341491	0.6481924503	0.6769423346	0.6257862188
Wright2-0370	1863	wilkens	0.8255753911	0.9557926407	0.7412244928	0.9119163727	0.7187397868	0.866365303
Wright2-0371	1860	wilkens	0	0	0	0	0	0
Wright2-0371A	1874	wilkens	0	0.3434518651	0	0.3000306169	0	0.3222637978
Wright2-0372	1858	wilkens	0.8603375058	0.9099232302	0.8014647195	0.8741761461	0.7715403686	0.8553789377
Wright2-0373	1871	wilkens	0.8799983172	0.8165701889	0.8500551224	0.6285623201	0.8387352855	0.6074928963
Wright2-0374	1855	wilkens	0	0	0	0	0	0
Wright2-0375	1856	wilkens	0	0.6917144639	0	0.4828078793	0	0.4
Wright2-0376	1868	wilkens	0.2237466832	0	0.2049585129	0	0.1826790873	0
Wright2-0377	1853	wilkens	0	0	0	0	0	0
Wright2-0378	1872	wilkens	0.688922354	0.5006261743	0.5542943886	0.4400862294	0.5282983743	0.4770263929
Wright2-0379	1871	wilkens	0	0	0	0	0	0
Wright2-0380	1872	wilkens	0	0	0	0	0	0
Wright2-0381	1873	wilkens	0	0	0	0	0	0
Wright2-0382	1869	wilkens	0	0	0	0	0	0
Wright2-0383	1869	wilkens	0	0	0	0	0	0
Wright2-0385	1867	wilkens	0.2535462764	0.5091750772	0.1365047266	0.3726206568	0.1137147065	0.3311330893
Wright2-0386	1867	wilkens	0.6336398214	0	0.5494017648	0	0.5290882633	0
Wright2-0388	1874	wilkens	0.4517105173	0.8306205131	0.3603556012	0.7921348075	0.3250324601	0.769065362
Wright2-0389	1853	wilkens	0	0.7841082763	0	0.7487495007	0	0.7253255477
Wright2-0390	1864	wilkens	0	0.6085720822	0	0.5370407205	0	0.5263860134
Wright2-0391	1867	wilkens	0.2051919336	0.5990024931	0.2061051332	0.5269475053	0.1880838104	0.5109587441
Wright2-0392	1862	wilkens	0	0.8457800632	0	0.7430087928	0	0.6781326902
Wright2-0393	1865	wilkens	0	0.3986466144	0	0.2819347078	0	0.2645035789
Wright2-0394	1867	wilkens	0	0.8714453079	0	0.8009428406	0	0.7505683357
Wright2-0395	1869	wilkens	0.1030052405	0	0.1084652289	0	0.1082870205	0
Wright2-0396	1870	wilkens	0	0.8552240805	0	0.7726074711	0	0.75357461
Wright2-0398	1866	wilkens	0	0.3535533906	0	0.2065984676	0	0.1844661968
Wright2-0401	1853	wilkens	0.5647957576	0.901948576	0.4565188394	0.752030775	0.4120986331	0.7007998666
Wright2-0402	1857	wilkens	0.592534538	0.9827815433	0.4828341686	0.9772299353	0.4501172055	0.9626883064
Wright2-0403	1859	wilkens	0.6675665404	0.8382152544	0.5466101881	0.7795238969	0.5350288087	0.7777667106
Wright2-0404	1854	wilkens	0.5325234509	0.6784066927	0.4218781635	0.6002778789	0.4086655091	0.5214500095
Wright2-0406	1866	wilkens	0.5813270956	0.4082482905	0.4625946477	0.1825741858	0.4430507531	0.1400280084
Wright2-0407	1873	wilkens	0.5124502628	0.4082482905	0.3939612294	0.6201736729	0.3676959297	0.5184758474
Wright2-0408	1851	wilkens	0.7602492353	0.7281206798	0.7146793626	0.6799584016	0.696480883	0.6672903677
Wright2-0409	1856	wilkens	0.4528947299	0	0.3783222246	0	0.3623906033	0
Wright2-0410	1852	wilkens	0.3823785788	0.8807710121	0.3273745611	0.8383400273	0.294159195	0.8295613558
Wright2-0411	1864	wilkens	0.4347493534	0.8901125501	0.5462826685	0.8342246695	0.5058917507	0.8032333907
Wright2-0412	1852	wilkens	0.6128060141	0.5669467095	0.5288008813	0.4769722506	0.4997974674	0.467764277
Wright2-0413	1853	wilkens	0.6135231541	0.5669467095	0.5323786379	0.4724555913	0.5112774495	0.4642070825
Wright2-0414	1856	wilkens	0.8357454896	0	0.8004588345	0.5163977795	0.7917019687	0.4409585518
Wright2-0415	1854	wilkens	0.8459316514	0.3429971703	0.779284408	0.1893111876	0.7598466999	0.1734763496
Wright2-0416	1859	wilkens	0.4523139992	0.9223842863	0.3978866891	0.8703031503	0.3786790806	0.8539323503
Wright2-0417	1863	wilkens	0.7346865492	0.4173124248	0.6900827682	0.2932778627	0.6660815403	0.2692270816
Wright2-0418	1860	wilkens	0.8667731505	0.454568645	0.7948317102	0.4216370214	0.7672475074	0.3642671297
Wright2-0419	1855	wilkens	0.167248402	0.2654659366	0.2530855341	0.1881293974	0.2381448361	0.1665845446
Wright2-0420	1875	wilkens	0.6269596102	0.8815936873	0.5933954529	0.7587171644	0.572577646	0.7432871377
Wright2-0421	1860	wilkens	0.8443585391	0.5647156526	0.7257053396	0.3930391856	0.6974912921	0.3726923353
Wright2-0422	1860	wilkens	0.472865721	0.8724024145	0.4134379033	0.7727611295	0.37959707	0.7659922885
Wright2-0423	1856	wilkens	0.2960482269	0.2	0.2413150052	0.029934217	0.2238998431	0.1186447495
Wright2-0424	1856	wilkens	0.6797130306	0.4770918629	0.6094910763	0.4986418335	0.590158978	0.4645813314
Wright2-0425	1864	wilkens	0.1088214375	0.7977647344	0.3382089559	0.6401637061	0.3226369151	0.6047162543
Wright2-0426	1851	wilkens	0	0.9364265457	0	0.8871920399	0	0.8745211834
Wright2-0428	1855	wilkens	0	0	0	0	0	0.1924500897
Wright2-0429	1875	wilkens	0.6504706522	0.8766256671	0.5708229667	0.8514103584	0.5436031192	0.8256252375
Wright2-0431	1855	wilkens	0.8060925164	0.4991371866	0.7406963011	0.4456249099	0.6964773919	0.3986463582
Wright2-0432	1875	wilkens	0	0.8979182455	0	0.7478896368	0	0.6951125388
Wright2-0433	1872	wilkens	0.7351007392	0.331956865	0.6696050012	0.2856151723	0.644563992	0.2644073067
Wright2-0434	1851	wilkens	0.7178332414	0.6675185501	0.6523843188	0.5013026509	0.6213485074	0.4449312317
Wright2-0435	1856	wilkens	0.1430658459	0.3872983346	0.0959512265	0.3441236008	0.1116342591	0.3135907538
Wright2-0437	1867	wilkens	0.4225771274	0.5875120889	0.3061862178	0.5101724227	0.2951201029	0.4376604499
Wright2-0438	1854	wilkens	0.5833382708	0.2132007164	0.6570346158	0.3402069087	0.623714895	0.4091939676
Wright2-0439	1851	wilkens	0	0.5487954725	0	0.4117055577	0	0.4159451654
Wright2-0439A	1868	wilkens	0.2065591118	0	0.1538967528	0	0.1770720617	0
Wright2-0440	1851	wilkens	0	0.4779521194	0	0.8730073481	0	0.846146215
Wright2-0441	1865	wilkens	0	0.484375	0	0.8660057621	0	0.8518703306
Wright2-0442	1852	wilkens	0	0	0	0	0	0
Wright2-0443	1852	wilkens	0.5467793878	0.8173029975	0.4430958009	0.8243101234	0.4123519271	0.7856379466
Wright2-0444	1852	wilkens	0	0.2041241452	0	0.2390457219	0	0.1825741858
Wright2-0445	1868	wilkens	0	0	0	0	0	0
Wright2-0446	1863	wilkens	0	0.9581744722	0	0.9308061023	0	0.9219114447
Wright2-0448	1860	wilkens	0	0.790569415	0	0.5455447256	0	0.3656362121
Wright2-0449	1861	wilkens	0.6805552804	0.864220082	0.6352593504	0.7832231668	0.6109281567	0.7508208471
Wright2-0450	1855	wilkens	0.7544084876	0.6782329983	0.6841841563	0.598837672	0.6605453028	0.5347407899
Wright2-0451	1853	wilkens	0.5504024771	0.8597164323	0.5054506049	0.6545887428	0.4797777417	0.6222301981
Wright2-0452	1857	wilkens	0.6844318429	0.3944053189	0.5986197359	0.2601024355	0.5770082103	0.2357022604
Wright2-0453	1872	wilkens	0.6301260378	0	0.48886983	0.3015113446	0.4657707978	0.1754116039
Wright2-0454	1854	wilkens	0	0.6708203932	0	0.5412227331	0	0.5276572302
Wright2-0455	1857	wilkens	0.7875340116	0.3207501495	0.7110967819	0.4115966043	0.6887312582	0.3946761087
Wright2-0457	1855	wilkens	0.4472135955	0.6982972488	0.2460616797	0.7096057391	0.2272199269	0.6291494845
Wright2-0458	1859	wilkens	0.5470071326	0.6257786478	0.4873908978	0.5662208585	0.4423432098	0.5179339515
Wright2-0459	1871	wilkens	0.7178251656	0.4419417382	0.5652670126	0.4308202184	0.5287665135	0.310694255
Wright2-0461	1856	wilkens	0.7149635232	0.8200732176	0.6313457741	0.6730364451	0.6011621533	0.6427404919
Wright2-0462	1864	wilkens	0	0	0	0	0	0
Wright2-0463	1859	wilkens	0	0	0	0	0	0
Wright2-0464	1851	wilkens	0.6935177339	0.8419559008	0.5854432544	0.8170533523	0.545804961	0.8031616822
Wright2-0465	1874	wilkens	0	0.7548513561	0	0.5763904177	0	0.5239625171
Wright2-0466	1859	wilkens	0	0.8308629382	0	0.7939818888	0	0.7750050583
Wright2-0467	1867	wilkens	0.9018011278	0.4788938355	0.8628073894	0.4882415002	0.8486007134	0.4735145137
Wright2-0468	1852	wilkens	0	0.8417898298	0	0.7900447983	0	0.7649279069
Wright2-0469	1853	wilkens	0	0.9499083792	0	0.927924432	0	0.9181140738
Wright2-0470	1869	wilkens	0	0.8925731046	0	0.6622381158	0	0.6531561094
Wright2-0471	1852	wilkens	0.4228404079	0.4811275159	0.3131121455	0.4199819516	0.3025600829	0.3817236035
Wright2-0472	1856	wilkens	0.5700534556	0.8054645045	0.417833018	0.7579027415	0.391996766	0.7468238451
Wright2-0473	1859	wilkens	0	0.5850945085	0	0.5237162862	0	0.5139759244
Wright2-0474	1866	wilkens	0.461265604	0.1154700538	0.3475669719	0.1860968421	0.3139618863	0.1787036547
Wright2-0475	1870	wilkens	0.5117325892	0.703961956	0.4301296177	0.5751973085	0.402428607	0.5587605057
Wright2-0476	1875	wilkens	0.73639999	0.1118033989	0.6386568853	0.0605227533	0.618093168	0.0516397779
Wright2-0477	1852	wilkens	0.1069044968	0.0953462589	0.0764719113	0.1533929978	0.0577885596	0.1498204759
Wright2-0478	1874	wilkens	0.5094364742	0	0.4303964337	0	0.4114982801	0
Wright2-0479	1859	wilkens	0.4216901477	0.7700513795	0.2770911862	0.4810702354	0.2581242118	0.4351444006
Wright2-0480	1874	wilkens	0.6502187757	0.2859313847	0.602876277	0.1916549874	0.5840181482	0.1741315083
Wright2-0481	1873	wilkens	0.5821213873	0.4364357805	0.5681046013	0.4045199175	0.5268895053	0.395628284
Wright2-0485	1875	wilkens	0.1414213562	0	0.0921442675	0	0.0921306879	0
Wright2-0486	1868	wilkens	0.5103828566	0.8160112932	0.3856339593	0.7169848522	0.3689126892	0.6848569324
Wright2-0487	1873	wilkens	0.5366644306	0.9621404709	0.4975045667	0.8777908164	0.4622874403	0.8435513899
Wright2-0489	1853	wilkens	0.7563549223	0.3771682546	0.6889091224	0.2653309266	0.6647283414	0.2799543815
Wright2-0490	1870	wilkens	0.6912906897	0.5573391521	0.6343152408	0.4659455581	0.6175890696	0.5396296685
Wright2-0494	1852	wilkens	0.7289329283	0.4490887131	0.6147116393	0.2734268106	0.5854519759	0.2490488234
Wright2-0495	1852	wilkens	0.2562882091	0.7144345083	0.2557881153	0.1152483075	0.228039831	0.1110928257
Wright2-0496	1872	wilkens	0.6533629852	0.7952928007	0.6169638109	0.7829766756	0.5824763515	0.7804114677
Wright2-0497	1869	wilkens	0.7463425158	0.220192753	0.6613388708	0.1496962377	0.6272158529	0.1324532357
Wright2-0498	1869	wilkens	0.8029419744	0.4738064176	0.7368307839	0.4575285523	0.7171414639	0.4206201105
Wright2-0499	1868	wilkens	0.8530127239	0.7034540996	0.757398203	0.541970806	0.7324821091	0.5217939321
Wright2-0500	1872	wilkens	0.4941906742	0.6736824255	0.4527885477	0.6624901833	0.4419674733	0.6594875035
Wright2-0501	1871	wilkens	0.769468565	0.5921243559	0.5618813037	0.5619464367	0.5465404179	0.5521805126
Wright2-0502	1870	wilkens	0.6250259261	0.4288701654	0.5596321627	0.3798239488	0.5323147344	0.3631033094
Wright2-0506	1869	wilkens	0.7979248977	0.7431505415	0.8296004387	0.6741998625	0.8105734605	0.6724828999
Wright2-0507	1868	wilkens	0.6240830971	0.8358875584	0.5278176878	0.747373555	0.4976359206	0.7114254185
Wright2-0508	1874	wilkens	0.827705513	0.8658132415	0.7292196811	0.8100487039	0.6986134344	0.8003844292
Wright2-0509	1868	wilkens	0.6013377943	0.8432740427	0.4551602667	0.596284794	0.4236093434	0.5275043787
Wright2-0510	1853	wilkens	0.532394418	0.6068660849	0.474346796	0.4542199792	0.4638518513	0.3760507165
Wright2-0511	1851	wilkens	0	0.6299993848	0	0.5358472404	0	0.4901373732
Wright2-0512	1871	wilkens	0.678398654	0.9474467809	0.6201542946	0.9059910192	0.5977227648	0.8969428175
Wright2-0513v1	1855	wilkens	0.8128928044	0.8077729238	0.7555300481	0.7172812754	0.7411022249	0.6807695756
Wright2-0513v2	1855	wilkens	0.7620256332	0.8876973653	0.7367465891	0.8240109725	0.7219221397	0.7903928338
Wright2-0514	1852	wilkens	0.6090489948	0.2545139052	0.5101973836	0.2407717062	0.4805677927	0.2547623327
Wright2-0515	1863	wilkens	0.9104017077	0.9007144696	0.8713360056	0.7541680434	0.8531620046	0.7432892862
Wright2-0516	1856	wilkens	0.8496094278	0.9904668921	0.7777409227	0.9822723938	0.7507545105	0.9768644915
Wright2-0517	1856	wilkens	0.9011744848	0.4789474721	0.8719270875	0.395394392	0.8569114188	0.3323514952
Wright2-0518	1857	wilkens	0.6236157313	0.6145476873	0.5482561323	0.5052762629	0.5176503603	0.4924779853
