STORY ID	PUB. DATE	CLASS	CHAR.	NOUN
InternetArchive_British_1856_Lyle_Fairoaksor	1856	c19	0.3344532356	0.1089551266
InternetArchive_British_1856_Lytton_Verysuccessful	1856	c19	0.4900598901	0.1182251177
InternetArchive_British_1856_Marsh_EvelynMarston	1856	c19	0.3510112003	0.1037227357
InternetArchive_British_1856_Melville_Julia_Oldmemories	1856	c19	0.6491916063	0.1017072862
InternetArchive_British_1856_Oliphant_Zaideea	1856	c19	0.7191043139	0.0953549174
InternetArchive_British_1856_Ponsonby_TheyoungLord	1856	c19	0.6299346518	0.1016674639
InternetArchive_British_1856_Reynolds_EllenPercyor	1856	c19	0.5729345739	0.0817873824
InternetArchive_British_1856_Scott_Theoldgrey	1856	c19	0.6522655694	0.1447614605
InternetArchive_British_1856_St_John_James_Augustus_1801_1875_Theringand	1856	c19	0.4938728734	0.1276050446
InternetArchive_British_1856_Stretton_Julia_Cecilia_Margaretandher	1856	c19	0.6228101089	0.1405522763
InternetArchive_British_1856_Unknown_LauraGay	1856	c19	0.3981352042	0.0649684402
InternetArchive_British_1856_Wallace_Beyminstre	1856	c19	0.4675549832	0.0854504417
InternetArchive_British_1857_Aikin_AnneSherwoodor	1857	c19	0.5881438636	0.13833374
InternetArchive_British_1857_Anonymous_BrimelseaorCharacter	1857	c19	0.6222864381	0.1060005383
InternetArchive_British_1857_Briscoe_Theyoungbride	1857	c19	0.4332369288	0.1302145212
InternetArchive_British_1857_Chalcraft_Harriette_Amiel_LucyAylmer	1857	c19	0.7571845763	0.1037545342
InternetArchive_British_1857_Chatterton_Lifeandits	1857	c19	0.5851323545	0.044357842
InternetArchive_British_1857_Collins_Thedeadsecret	1857	c19	0.5330085441	0.1036555555
InternetArchive_British_1857_Cornish_Miss_Northwodepriory	1857	c19	0.7277994703	0.0905676806
InternetArchive_British_1857_Craik_NothingnewTales	1857	c19	0.4453037929	0.1541036037
InternetArchive_British_1857_Craik_Riverston	1857	c19	0.576723616	0.1196498959
InternetArchive_British_1857_Crawford_Earlystruggles	1857	c19	0.560741502	0.0844193672
InternetArchive_British_1857_Delorme_Charles_ThepedlarA	1857	c19	0.5006518749	0.1604025762
InternetArchive_British_1857_Elton_Belowthesurface	1857	c19	0.4936387363	0.0914380874
InternetArchive_British_1857_Goodrich_A_M_Themyrtleand	1857	c19	0.5485274184	0.1055457781
InternetArchive_British_1857_Gore_Thetwoaristocracies	1857	c19	0.3495292093	0.1739136256
InternetArchive_British_1857_Grogan_Mercy_Mrs_TheRouapass	1857	c19	0.5642589558	0.0931003429
InternetArchive_British_1857_Hall_Awomanstory	1857	c19	0.4107519091	0.1398690096
InternetArchive_British_1857_Hemphill_Barbara_Hare_FreidatheJongleur	1857	c19	0.3071067798	0.0803817555
InternetArchive_British_1857_Horlock_TheSquireof	1857	c19	0.5071904344	0.1105570203
InternetArchive_British_1857_James_Leonorad'Orco	1857	c19	0.412916201	0.1313091094
InternetArchive_British_1857_Lee_Canterburytales	1857	c19	0.3958729903	0.1346641064
InternetArchive_British_1857_Liddell_Charles_Francis_Hiddenlinksor	1857	c19	0.5058952204	0.0909690382
InternetArchive_British_1857_Marsh_Theroseof	1857	c19	0.4317848207	0.1099892679
InternetArchive_British_1857_Melville_Julia_TheGables	1857	c19	0.5966406521	0.1101316012
InternetArchive_British_1857_Morier_David_R_David_Richard_1784_1877_PhototheSuliote	1857	c19	0.3923996103	0.0959389849
InternetArchive_British_1857_Murray_Charles_Augustus_Sir_1806_1895_Hassanor	1857	c19	0.4634648448	0.0668875171
InternetArchive_British_1857_Oliphant_TheAthelingsor	1857	c19	0.7117909695	0.1469700982
InternetArchive_British_1857_Oliphant_Thedaysof	1857	c19	0.6123149881	0.0943470606
InternetArchive_British_1857_Paull_Margaret_Agnes_Stillwaters	1857	c19	0.7597758151	0.1138915199
InternetArchive_British_1857_Reade_Whitelies	1857	c19	0.4792386315	0.1653412294
InternetArchive_British_1857_Reynolds_AgnesorBeauty	1857	c19	0.8242443742	0.1260806581
InternetArchive_British_1857_Rowcroft_Albert_E_PhilipDarrell	1857	c19	0.6193870527	0.0706270332
InternetArchive_British_1857_St_John_Vane_Ireton_StEustace	1857	c19	0.5129557028	0.1262660668
InternetArchive_British_1857_Thomas_of_Swarraton_Thenobletraytour	1857	c19	0.3106219614	0.1104213375
InternetArchive_British_1857_Unknown_Thesecondwife	1857	c19	0.5610771491	0.1015668651
InternetArchive_British_1857_Williams_F_Miss_Seymourandhis	1857	c19	0.4838501145	0.1272090322
InternetArchive_British_1857_Yonge_DynevorTerraceor	1857	c19	0.6677948074	0.1131030993
InternetArchive_British_1858_Anonymous_EvaDesmondor	1858	c19	0.542575187	0.160943883
InternetArchive_British_1858_Bunbury_SirGuyd'Esterre	1858	c19	0.3154442009	0.105131083
InternetArchive_British_1858_Caddell_Cecilia_Mary_d_1877_Homethe	1858	c19	0.6497346135	0.1434704328
InternetArchive_British_1858_Chatterton_Thereigningbeauty	1858	c19	0.5769531682	0.0783175146
InternetArchive_British_1858_Coke_Henry_J_Henry_John_1827_1916_Awilland	1858	c19	0.4974418206	0.1099466335
InternetArchive_British_1858_Day_Julia_TheGilberts	1858	c19	0.6231743689	0.0667195349
InternetArchive_British_1858_East_Timothy_Thesheepfoldand	1858	c19	0.5530104018	0.1412329774
InternetArchive_British_1858_Ellis_Sarah_Stickney_1812_1872_Friendsattheir	1858	c19	0.5688710026	0.0810450803
InternetArchive_British_1858_Fullerton_Thecountessde	1858	c19	0.1525470589	0.0562357845
InternetArchive_British_1858_Hopton_Dawnandtwilight	1858	c19	0.6375141439	0.1192041075
InternetArchive_British_1858_James_LordMontagupage	1858	c19	0.5005248194	0.1251756329
InternetArchive_British_1858_Lavenu_L_S_GastonBligh	1858	c19	0.2731141914	0.1119765724
InternetArchive_British_1858_Lee_Holme_1828_1900_SylvanHoltdaughter	1858	c19	0.5522909926	0.1402388035
InternetArchive_British_1858_Lytton_Theworldand	1858	c19	0.5998132381	0.1686770942
InternetArchive_British_1858_MacCabe_Adelaidereginad'Italia	1858	c19	0.3681250004	0.3471636494
InternetArchive_British_1858_Manning_Theladiesof	1858	c19	0.8665674033	0.18599285
InternetArchive_British_1858_Oliphant_Thelairdof	1858	c19	0.6141670379	0.2002724947
InternetArchive_British_1858_Pardoe_Miss_Julia_1806_1862_Thepoorrelation	1858	c19	0.3801912948	0.1397650023
InternetArchive_British_1858_Ponsonby_Thetwobrothers	1858	c19	0.60251171	0.0732051729
InternetArchive_British_1858_Sewell_Ursulaa	1858	c19	0.7970965669	0.1746671779
InternetArchive_British_1858_Sheppard_Rumour	1858	c19	0.4010874489	0.0944009354
InternetArchive_British_1858_Tupper_Martin_Farquhar_1810_1889_StephanLangton	1858	c19	0.1943141638	0.0613625464
InternetArchive_British_1858_Wilbraham_Frances_M_Forandagainst	1858	c19	0.3035259715	0.0377553039
InternetArchive_British_1859_Anonymous_Aggesdenvicarage	1859	c19	0.6820901579	0.1201120693
InternetArchive_British_1859_Barrowcliffe_Trustfortrust	1859	c19	0.558756275	0.1240071877
InternetArchive_British_1859_Chorley_Henry_Fothergill_1808_1872_Roccabellaa	1859	c19	0.3756841139	0.177279985
InternetArchive_British_1859_Collins_TheQueenof	1859	c19	0.309352206	0.1012614306
InternetArchive_British_1859_Cornwallis_Kinahan_1839_1917_Wreckandruin	1859	c19	0.2633750473	0.1633231848
InternetArchive_British_1859_Grey_Herbert_Thethreepaths	1859	c19	0.1633556114	0.0859161607
InternetArchive_British_1859_Hollings_EthelWoodvilleor	1859	c19	0.6697558915	0.2351250881
InternetArchive_British_1859_Horlock_Themasterof	1859	c19	0.4576488079	0.1546165169
InternetArchive_British_1859_Jeaffreson_MiriamCopley	1859	c19	0.3060116301	0.0654802526
InternetArchive_British_1859_Lee_Againstwindand	1859	c19	0.5800556798	0.1081913759
InternetArchive_British_1859_Manning_Poplarhouseacademy	1859	c19	0.5612001617	0.0710856329
InternetArchive_British_1859_Mathews_William_novelist_Thetwohomes	1859	c19	0.668554876	0.1636751485
InternetArchive_British_1859_Owen_Octavius_Freire_Mrs_Raisedtothe	1859	c19	0.4863515597	0.10727796
InternetArchive_British_1859_Pardoe_Miss_Julia_1806_1862_Alife-struggle	1859	c19	0.3473543231	0.1070659798
InternetArchive_British_1859_Parker_BentleyPriory	1859	c19	0.592054635	0.0878419749
InternetArchive_British_1859_Power_Marguerite_A_1815_1867_NellyCarew	1859	c19	0.4447242537	0.0793981328
InternetArchive_British_1859_Robinson_Woodleigh	1859	c19	0.7891453	0.1962312269
InternetArchive_British_1859_Stella_CousinStellaor	1859	c19	0.5604796993	0.1272359373
InternetArchive_British_185_O_Reilly_Robert_Mrs_Phoebefortunes	185	c19	0.6001094759	0.2075793856
InternetArchive_British_1860_Beale_Countrylandlords	1860	c19	0.4807060837	0.0903339776
InternetArchive_British_1860_Blue_Tunic_Writer_Fromthepeasantry	1860	c19	0.3938820241	0.066142253
InternetArchive_British_1860_Church_Greymorea	1860	c19	0.8246714608	0.1458367588
InternetArchive_British_1860_Daniel_Mrs_Robert_Mackenzie_Triedinthe	1860	c19	0.4273324295	0.0893650424
InternetArchive_British_1860_Dutton_Ralph_Mrs_Womantemptation	1860	c19	0.7665999135	0.1487977905
InternetArchive_British_1860_Eden_Emily_1797_1869_Thesemi-attachedcouple	1860	c19	0.7342607579	0.1167549484
InternetArchive_British_1860_Elton_Arthur_Hallam_Sir_Bart_1818_1883_HerbertChaunceya	1860	c19	0.2272233922	0.112927345
InternetArchive_British_1860_Fenton_J_D_Memoirsofa	1860	c19	0.3823591719	0.1118269921
InternetArchive_British_1860_Horlock_LordFitzwarine	1860	c19	0.3693484211	0.1137738979
InternetArchive_British_1860_Howitt_William_1792_1879_Themanof	1860	c19	0.5191473813	0.1577461532
InternetArchive_British_1860_Jolly_Bondandfree	1860	c19	0.4571738519	0.0986311404
InternetArchive_British_1860_Kettle_Theearlcedars	1860	c19	0.3774647677	0.111342252
InternetArchive_British_1860_Lee_Holme_1828_1900_TheWortlebankdiary	1860	c19	0.5437648455	0.1283162601
InternetArchive_British_1860_Lister_HulseHousea	1860	c19	0.6066017625	0.058867575
InternetArchive_British_1860_MacCabe_AgnesArnold	1860	c19	0.5046479459	0.1213697094
InternetArchive_British_1860_Peel_Augustus_Mrs_Honestyisthe	1860	c19	0.5033942861	0.0667535235
InternetArchive_British_1860_Roberts_MademoiselleMoria	1860	c19	0.7994561479	0.1052463728
InternetArchive_British_1860_Sala_TheBaddingtonpeerage	1860	c19	0.2462766502	0.0889525576
InternetArchive_British_1860_Stretton_Julia_Cecilia_MrandMrs	1860	c19	0.4389688604	0.2249793506
InternetArchive_British_1860_Stretton_Julia_Cecilia_Thevalleyof	1860	c19	0.3971969234	0.1499098283
InternetArchive_British_1860_Unknown_StrettonofRingwood	1860	c19	0.6477914924	0.1153472065
InternetArchive_British_1860_Unknown_TheHallowisle	1860	c19	0.4925671354	0.1663934333
InternetArchive_British_1860_Yonge_Hopesandfears	1860	c19	0.7593757135	0.0803724473
InternetArchive_British_1861_Armstrong_Thefrigateand	1861	c19	0.3605068052	0.1369445856
InternetArchive_British_1861_Briefless_MaidenthorpeorInteresting	1861	c19	0.5391544304	0.1333319777
InternetArchive_British_1861_Brooks_Thesilvercord	1861	c19	0.8272522197	0.2142670883
InternetArchive_British_1861_Cook_PaulFosterdaughter	1861	c19	0.4792900101	0.204399724
InternetArchive_British_1861_Corkran_EastandWest	1861	c19	0.4772655134	0.1732390488
InternetArchive_British_1861_Coulton_Miss_Myeldestbrother	1861	c19	0.3375780428	0.1397931669
InternetArchive_British_1861_Eyre_Mary_Afamilyhistory	1861	c19	0.654662322	0.1040227479
InternetArchive_British_1861_Lee_Holme_1828_1900_Warpandwoof	1861	c19	0.4456773049	0.0704949422
InternetArchive_British_1861_Oliphant_Thehouseon	1861	c19	0.5495247717	0.1034513137
InternetArchive_British_1861_Pemberton_Mrs_Theworldfurniture	1861	c19	0.7400934875	0.2469390769
InternetArchive_British_1861_Power_Marguerite_A_1815_1867_Sweetheartsandwives	1861	c19	0.4052571436	0.0921592694
InternetArchive_British_1861_Radecliffe_Noell_Wheelwithinwheel	1861	c19	0.6748112542	0.2047674963
InternetArchive_British_1861_Robins_CrispinKen	1861	c19	0.4440921834	0.2122003925
InternetArchive_British_1861_Smith_Caroline_Mary_MagdalenHaveringbeing	1861	c19	0.4611610789	0.1876748308
InternetArchive_British_1861_Smythies_TheDailyGoverness	1861	c19	0.5152978954	0.1408702167
InternetArchive_British_1861_Unknown_TheTwickenhamtales	1861	c19	0.4258133508	0.1118103321
InternetArchive_British_1861_Whyte_Goodfornothing	1861	c19	0.4378241663	0.0791870806
InternetArchive_British_1861_Wills_W_G_William_Gorman_1828_1891_Noticetoquit	1861	c19	0.6220486295	0.0968125641
InternetArchive_British_1862_Betham_JohnandI	1862	c19	0.5133724243	0.1170969083
InternetArchive_British_1862_Biggs_Whiteandblack	1862	c19	0.6940891578	0.1243941104
InternetArchive_British_1862_Braddon_LadyAudleysecret	1862	c19	0.5716232532	0.1740781875
InternetArchive_British_1862_Church_Measureformeasure	1862	c19	0.7876529445	0.1144259486
InternetArchive_British_1862_Horlock_Thecountrygentleman	1862	c19	0.4443650554	0.1380196681
InternetArchive_British_1862_Kettle_LaBelleMarie	1862	c19	0.5052624063	0.098241586
InternetArchive_British_1862_Macleod_Norman_1812_1872_Theoldlieutenant	1862	c19	0.5595455295	0.1119207642
InternetArchive_British_1862_Meteyard_Eliza_1816_1879_TheLadyHerbert	1862	c19	0.4186658089	0.1308965551
InternetArchive_British_1862_Oliphant_Thelastof	1862	c19	0.6106533766	0.1723618842
InternetArchive_British_1862_Robinson_Owenawaif	1862	c19	0.5969748964	0.2814958763
InternetArchive_British_1862_Robinson_Slavesofthe	1862	c19	0.5917903424	0.1587690605
InternetArchive_British_1862_Stretton_Julia_Cecilia_Theladiesof	1862	c19	0.3951198803	0.1208825331
InternetArchive_British_1862_Wood_MrsHalliburtontroubles	1862	c19	0.6561567591	0.1290755635
InternetArchive_British_1862_Yonge_Theyoungstep-mother	1862	c19	0.7308625478	0.143202505
InternetArchive_British_1863_Anonymous_Falsepositionsor	1863	c19	0.2990887278	0.0548825812
InternetArchive_British_1863_Armstrong_Thepiratesof	1863	c19	0.4370508212	0.0834617365
InternetArchive_British_1863_Beaton_MarionLeslie	1863	c19	0.459534435	0.0973144139
InternetArchive_British_1863_Braddon_Eleanorvictory	1863	c19	0.4461989802	0.1265524811
InternetArchive_British_1863_Clarke_CharlieThornhillor	1863	c19	0.5068092866	0.1627989617
InternetArchive_British_1863_Collins_Charles_James_1820_1864_Sackvillechase	1863	c19	0.7900739857	0.2201899046
InternetArchive_British_1863_Collins_Mymiscellanies	1863	c19	0.1208547145	0.1231706089
InternetArchive_British_1863_Cook_Leoa	1863	c19	0.5915450593	0.1280622281
InternetArchive_British_1863_Craik_Mistressandmaid	1863	c19	0.475781947	0.1680990498
InternetArchive_British_1863_Davies_TheBrownsand	1863	c19	0.3972467955	0.1267058583
InternetArchive_British_1863_Drury_Deepwaters	1863	c19	0.5868744607	0.1352339754
InternetArchive_British_1863_Holl_Henry_1811_1884_Thekingmail	1863	c19	0.5118878328	0.1073344932
InternetArchive_British_1863_Lee_AnnisWarleighfortunes	1863	c19	0.6091882051	0.1144583364
InternetArchive_British_1863_Lemon_Waitforthe	1863	c19	0.6751058827	0.1745542477
InternetArchive_British_1863_Lytton_Theringof	1863	c19	0.0700557276	0.0626498248
InternetArchive_British_1863_Manning_Meadowleighatale	1863	c19	0.8616667568	0.151429002
InternetArchive_British_1863_Neale_William_Johnson_Scapegraceatsea	1863	c19	0.5078609761	0.1457212077
InternetArchive_British_1863_Phillips_Thecreamof	1863	c19	0.4409451742	0.1052206959
InternetArchive_British_1863_Ponsonby_MaryLyndsay	1863	c19	0.5800868161	0.1592728027
InternetArchive_British_1863_Pycroft_Dragonsteeth	1863	c19	0.3336845823	0.1598303639
InternetArchive_British_1863_Roberts_Denise	1863	c19	0.4672165227	0.0717257247
InternetArchive_British_1863_Russell_Autobiographyofan	1863	c19	0.2025927486	0.1111958247
InternetArchive_British_1863_Sala_Thestrangeadventures	1863	c19	0.2483884667	0.1007433802
InternetArchive_British_1863_Saunders_John_1810_1895_MartinPole	1863	c19	0.5749057421	0.1391440911
InternetArchive_British_1863_Stephenson_Eliza_Tabor_StOlave	1863	c19	0.6361027141	0.1147274157
InternetArchive_British_1863_Tautphoeus_Atoddsa	1863	c19	0.4971870306	0.0590450886
InternetArchive_British_1863_Taylor_Taraa	1863	c19	0.5764827267	0.1775634185
InternetArchive_British_1863_Trollope_GiulioMalatesta	1863	c19	0.555573051	0.194355913
InternetArchive_British_1863_Wood_Theshadowof	1863	c19	0.6066276523	0.259865277
InternetArchive_British_1864_Austin_Anartistproof	1864	c19	0.3684912261	0.0974229163
InternetArchive_British_1864_Beale_Nothingventurenothing	1864	c19	0.8598348156	0.1444779392
InternetArchive_British_1864_Blackmore_ClaraVaughanA	1864	c19	0.2835514281	0.1344363863
InternetArchive_British_1864_Braddon_HenryDunbar	1864	c19	0.5698112024	0.1459312725
InternetArchive_British_1864_Bramley_Thesixsisters	1864	c19	0.3748311381	0.0991377846
InternetArchive_British_1864_Clarke_Aboxfor	1864	c19	0.3169760156	0.1259625551
InternetArchive_British_1864_Clarke_Whichisthe	1864	c19	0.5286061193	0.1182854099
InternetArchive_British_1864_Collins_Charles_James_1820_1864_Themanin	1864	c19	0.5069037462	0.0930170894
InternetArchive_British_1864_Daniel_Mrs_Robert_Mackenzie_Reapingthewhirlwind	1864	c19	0.4930404997	0.1329400509
InternetArchive_British_1864_Dawson_Flora_1806_1876_Princespublicmen	1864	c19	0.1181562911	0.0850423331
InternetArchive_British_1864_Edwards_Barbarahistory	1864	c19	0.5213843818	0.0932538669
InternetArchive_British_1864_Houstoun_Matilda_Charlotte_Jesse_Fraser_1815_1892_ZoebrandIn	1864	c19	0.3951413738	0.0945592907
InternetArchive_British_1864_Howitt_Thecostof	1864	c19	0.6475053729	0.125911794
InternetArchive_British_1864_Lemon_Lovedatlast	1864	c19	0.6808930988	0.1321270387
InternetArchive_British_1864_Locker_Arthur_pseud_i_e_J_H_Forbes_SirGoodwinfolly	1864	c19	0.6202147737	0.2641430897
InternetArchive_British_1864_Lockhart_Langton_Raisedtothe	1864	c19	0.4698080547	0.0959056747
InternetArchive_British_1864_Oliphant_Theperpetualcurate	1864	c19	0.8032696106	0.1194692434
InternetArchive_British_1864_Plass_CaptainHerbert	1864	c19	0.3875862724	0.1861234783
InternetArchive_British_1864_Robinson_MadeleineGraham	1864	c19	0.4840045193	0.1675929877
InternetArchive_British_1864_Robinson_Mattiea	1864	c19	0.6251803506	0.2071219469
InternetArchive_British_1864_Robinson_MemoirsofJane	1864	c19	0.3239051848	0.1299337257
InternetArchive_British_1864_Sala_QuitealoneIn	1864	c19	0.3103627803	0.1427357475
InternetArchive_British_1864_Saunders_John_1810_1895_GuyWaterman	1864	c19	0.6442738803	0.1085579395
InternetArchive_British_1864_Scoville_Joseph_Alfred_1815_1864_Marion	1864	c19	0.633924242	0.1230462307
InternetArchive_British_1864_Stephens_BlackfriarsorThe	1864	c19	0.5065525546	0.0957445263
InternetArchive_British_1864_Tabor_Janitacross	1864	c19	0.5113394098	0.1670471543
InternetArchive_British_1864_Tabor_Themasterof	1864	c19	0.532129474	0.1216458194
InternetArchive_British_1864_Trollope_Beppotheconscript	1864	c19	0.3217912079	0.1338240073
InternetArchive_British_1864_Wood_OswaldCray	1864	c19	0.6414380479	0.2881528742
InternetArchive_British_1864_Wood_TrevlynHoldor	1864	c19	0.6539721152	0.1359698706
InternetArchive_British_1864_Yates_Brokentoharness	1864	c19	0.674592667	0.2046161665
InternetArchive_British_1865_Ainsworth_TheSpanishmatch	1865	c19	0.6115200148	0.1556961531
InternetArchive_British_1865_Armstrong_Thenavallieutenant	1865	c19	0.4085655886	0.1316349205
InternetArchive_British_1865_Banks_Godprovidencehouse	1865	c19	0.4845731699	0.0742299455
InternetArchive_British_1865_Bellew_BlountTempest	1865	c19	0.4584510959	0.1510311139
InternetArchive_British_1865_Betham_Lisabeelovestory	1865	c19	0.3380787472	0.1064893618
InternetArchive_British_1865_Bird_TheHawkshawesa	1865	c19	0.5583783545	0.0723964922
InternetArchive_British_1865_Braddon_SirJaspertenant	1865	c19	0.405451219	0.1818714192
InternetArchive_British_1865_Brierly_IrkdaleorThe	1865	c19	0.5111677858	0.1171199172
InternetArchive_British_1865_Byron_Paidinfull	1865	c19	0.4039503194	0.0700110138
InternetArchive_British_1865_Clarke_Crumbsfroma	1865	c19	0.1869033605	0.10489156
InternetArchive_British_1865_Clayton_Cruelfortune	1865	c19	0.5860209213	0.1826655896
InternetArchive_British_1865_Combermere_Viscountess_Shatteredidols	1865	c19	0.4298282215	0.0891141569
InternetArchive_British_1865_Daniel_Mrs_Robert_Mackenzie_Elsiemarriedlife	1865	c19	0.485615592	0.2286446565
InternetArchive_British_1865_Edwards_MissCarew	1865	c19	0.3015721186	0.0743515889
InternetArchive_British_1865_Grant_James_1822_1887_TheKingown	1865	c19	0.5098133678	0.1281559493
InternetArchive_British_1865_Greenough_Richard_S_Mrs_1827_1885_Treasonathome	1865	c19	0.5376027648	0.0827382013
InternetArchive_British_1865_Hatton_Bittersweets	1865	c19	0.7496406471	0.1657818603
InternetArchive_British_1865_Hervey_T_K_Mrs_1811_1903_SnoodedJessalineor	1865	c19	0.5328866591	0.1630675419
InternetArchive_British_1865_Hough_Lewis_WilliamBathurst	1865	c19	0.4674116589	0.0850591564
InternetArchive_British_1865_Jenkin_C_Camilla_1807_1885_Onceandagain	1865	c19	0.7030921266	0.177307324
InternetArchive_British_1865_Lytton_Haroldthelast	1865	c19	0.5327383704	0.165582031
InternetArchive_British_1865_Manning_Belforesta	1865	c19	0.8144767416	0.1650436696
InternetArchive_British_1865_Marryat_Toogoodfor	1865	c19	0.6383420568	0.1557786318
InternetArchive_British_1865_Marryat_Womanagainstwoman	1865	c19	0.568956127	0.1492411962
InternetArchive_British_1865_Mayhew_Facesforfortunes	1865	c19	0.1063742673	0.1015501305
InternetArchive_British_1865_Montgomery_TheBucklynShaig	1865	c19	0.4609411575	0.1056884283
InternetArchive_British_1865_Oliphant_Agnes	1865	c19	0.7475062093	0.2411585478
InternetArchive_British_1865_Ponsonby_VioletOsborne	1865	c19	0.6660072778	0.0629504189
InternetArchive_British_1865_Robertson_Anne_I_Yaxleyandits	1865	c19	0.4725570953	0.1192255761
InternetArchive_British_1865_Robinson_DorothyFirebrace	1865	c19	0.4176444015	0.1286076076
InternetArchive_British_1865_Sadbrooke_TheCurateof	1865	c19	0.7068589247	0.2206131959
InternetArchive_British_1865_Saunders_John_1810_1895_Oneagainstthe	1865	c19	0.5851963817	0.0918965451
InternetArchive_British_1865_Southey_Thedoctorc	1865	c19	0.2171727265	0.1471770913
InternetArchive_British_1865_Stirling_Fanny_1815_1895_SedgelyCourt	1865	c19	0.4894835019	0.081726855
InternetArchive_British_1865_Strauss_G_L_M_Gustave_Louis_Maurice_1807_1887_Theoldledger	1865	c19	0.3421592048	0.0794252759
InternetArchive_British_1865_Strickland_Howwillit	1865	c19	0.4924082857	0.0907102645
InternetArchive_British_1865_Taylor_RalphDarnell	1865	c19	0.5871213487	0.1340934573
InternetArchive_British_1865_Tytler_CitoyenneJacquelinea	1865	c19	0.3341486732	0.1498271913
InternetArchive_British_1865_Unknown_MissRussellhobby	1865	c19	0.6857911154	0.093486412
InternetArchive_British_1865_Unknown_RoseAylmerhome	1865	c19	0.5061690848	0.0743006197
InternetArchive_British_1865_Wilkie_DinaorFamiliar	1865	c19	0.5838843092	0.1914623315
InternetArchive_British_1865_Wood_MildredArkell	1865	c19	0.5797995047	0.2157315194
InternetArchive_British_1865_Yates_Runningthegauntlet	1865	c19	0.5962117134	0.130492021
InternetArchive_British_1866_Armstrong_Ourbluejackets	1866	c19	0.4664124746	0.1175011431
InternetArchive_British_1866_Braddon_Theladymile	1866	c19	0.4082772686	0.1131522654
InternetArchive_British_1866_Chetwynd_Threehundreda	1866	c19	0.6247302526	0.1131611161
InternetArchive_British_1866_Chorley_Henry_Fothergill_1808_1872_Aprodigy	1866	c19	0.2715668851	0.1836371356
InternetArchive_British_1866_Collins_Atthebar	1866	c19	0.4050926211	0.1491130159
InternetArchive_British_1866_Craik_Anoblelife	1866	c19	0.3149397184	0.123522256
InternetArchive_British_1866_Dickens_Vieetaventures	1866	c19	0.314117521	0.5009411964
InternetArchive_British_1866_Edwards_Halfamillion	1866	c19	0.6166449954	0.1854465586
InternetArchive_British_1866_Fitzgerald_ThesecondMrs	1866	c19	0.6766026915	0.2127407987
InternetArchive_British_1866_Foxton_E_1823_1914_HermanorYoung	1866	c19	0.4024913656	0.1007728431
InternetArchive_British_1866_Gifford_George_Mrs_Kingbaynard	1866	c19	0.2779989766	0.0888786809
InternetArchive_British_1866_Gilbert_DoctorAustinguests	1866	c19	0.386342661	0.0730065368
InternetArchive_British_1866_Harwood_John_Berwick_PlainJohnOrpington	1866	c19	0.3488717089	0.0825072276
InternetArchive_British_1866_Kennedy_Theo_Farnorth	1866	c19	0.4573756646	0.2000866135
InternetArchive_British_1866_Kingsley_HerewardtheWake	1866	c19	0.493267417	0.1986668706
InternetArchive_British_1866_Lawrence_George_A_George_Alfred_1827_1876_Sansmercior	1866	c19	0.428675043	0.0713832525
InternetArchive_British_1866_Lemon_FalknerLyleor	1866	c19	0.7378035179	0.1576519657
InternetArchive_British_1866_Maughan_Theco-heiress	1866	c19	0.5941167437	0.1426726752
InternetArchive_British_1866_Maughan_Themanof	1866	c19	0.4888050019	0.0693797699
InternetArchive_British_1866_Mills_Thebeggarbenison	1866	c19	0.1134959352	0.0676057057
InternetArchive_British_1866_Neil_CarletonGrange	1866	c19	0.5741747191	0.08603275
InternetArchive_British_1866_Okeden_Fitzmaurice_Mrs_Feliciadowry	1866	c19	0.572200196	0.1163786109
InternetArchive_British_1866_Oliphant_Asonof	1866	c19	0.6114028331	0.1279621871
InternetArchive_British_1866_Oliphant_MissMarjoribanks	1866	c19	0.7268663159	0.1622422538
InternetArchive_British_1866_Payn_MirkAbbey	1866	c19	0.3339224248	0.0864528491
InternetArchive_British_1866_Payn_TheClyffardsof	1866	c19	0.3106232054	0.1022297096
InternetArchive_British_1866_Platt_AngeloLyonsA	1866	c19	0.5767523503	0.1183704309
InternetArchive_British_1866_Ram%E9_Chandosanovel	1866	c19	0.3923836531	0.1035228094
InternetArchive_British_1866_Riddell_PhemieKeller	1866	c19	0.5574095043	0.1795858159
InternetArchive_British_1866_Sheridan_Frederick_ShotorThe	1866	c19	0.4921060992	0.0767150218
InternetArchive_British_1866_Stretton_Julia_Cecilia_Lordsandladies	1866	c19	0.4693034887	0.1308170601
InternetArchive_British_1866_Tabor_Hestersacrifice	1866	c19	0.5138819536	0.1192579672
InternetArchive_British_1866_Tabor_Rachelsecret	1866	c19	0.6363857242	0.0982119354
InternetArchive_British_1866_Thomas_WalterGoring	1866	c19	0.6663648447	0.1247915924
InternetArchive_British_1866_Unknown_TheMasterof	1866	c19	0.5756993381	0.0984247352
InternetArchive_British_1866_Viles_BlackBessor	1866	c19	0.5535546981	0.1659526098
InternetArchive_British_1866_Viles_Blueskinaromance	1866	c19	0.6651300837	0.1452648531
InternetArchive_British_1866_Whyte_Ceriseatale	1866	c19	0.3687510567	0.0760153916
InternetArchive_British_1866_Wraxall_Lascelles_Sir_1828_1865_FidesorThe	1866	c19	0.4788614123	0.1103355834
InternetArchive_British_1866_Yates_Landatlast	1866	c19	0.618393201	0.1654781742
